GEO.id,EMPSZES.id,ESTAB
8610000US01129,241,0
8610000US01129,242,0
8610000US01129,251,0
8610000US01129,252,0
8610000US01129,254,0
8610000US01129,260,0
8610000US01201,1,3
8610000US01201,212,1
8610000US01201,220,2
8610000US01201,230,0
8610000US01201,241,0
8610000US01201,242,0
8610000US01201,251,0
8610000US01201,252,0
8610000US01201,254,0
8610000US01201,260,0
8610000US01201,1,3
8610000US01201,212,0
8610000US01201,220,1
8610000US01201,230,1
8610000US01201,241,1
8610000US01201,242,0
8610000US01201,251,0
8610000US01201,252,0
8610000US01201,254,0
8610000US01201,260,0
8610000US01220,1,1
8610000US01220,212,0
8610000US01220,220,0
8610000US01220,230,1
8610000US01220,241,0
8610000US01220,242,0
8610000US01220,251,0
8610000US01220,252,0
8610000US01220,254,0
8610000US01220,260,0
8610000US01223,1,1
8610000US01223,212,1
8610000US01223,220,0
8610000US01223,230,0
8610000US01223,241,0
8610000US01223,242,0
8610000US01223,251,0
8610000US01223,252,0
8610000US01223,254,0
8610000US01223,260,0
8610000US01230,1,1
8610000US01230,212,0
8610000US01230,220,0
8610000US01230,230,0
8610000US01230,241,0
8610000US01230,242,0
8610000US01230,251,0
8610000US01230,252,1
8610000US01230,254,0
8610000US01230,260,0
8610000US01236,1,1
8610000US01236,212,0
8610000US01236,220,1
8610000US01236,230,0
8610000US01236,241,0
8610000US01236,242,0
8610000US01236,251,0
8610000US01236,252,0
8610000US01236,254,0
8610000US01236,260,0
8610000US01240,1,1
8610000US01240,212,0
8610000US01240,220,1
8610000US01240,230,0
8610000US01240,241,0
8610000US01240,242,0
8610000US01240,251,0
8610000US01240,252,0
8610000US01240,254,0
8610000US01240,260,0
8610000US01240,1,3
8610000US01240,212,2
8610000US01240,220,1
8610000US01240,230,0
8610000US01240,241,0
8610000US01240,242,0
8610000US01240,251,0
8610000US01240,252,0
8610000US01240,254,0
8610000US01240,260,0
8610000US01240,1,1
8610000US01240,212,1
8610000US01240,220,0
8610000US01240,230,0
8610000US01240,241,0
8610000US01240,242,0
8610000US01240,251,0
8610000US01240,252,0
8610000US01240,254,0
8610000US01240,260,0
8610000US01247,1,1
8610000US01247,212,1
8610000US01247,220,0
8610000US01247,230,0
8610000US01247,241,0
8610000US01247,242,0
8610000US01247,251,0
8610000US01247,252,0
8610000US01247,254,0
8610000US01247,260,0
8610000US01254,1,1
8610000US01254,212,1
8610000US01254,220,0
8610000US01254,230,0
8610000US01254,241,0
8610000US01254,242,0
8610000US01254,251,0
8610000US01254,252,0
8610000US01254,254,0
8610000US01254,260,0
8610000US01262,1,1
8610000US01262,212,0
8610000US01262,220,0
8610000US01262,230,0
8610000US01262,241,1
8610000US01262,242,0
8610000US01262,251,0
8610000US01262,252,0
8610000US01262,254,0
8610000US01262,260,0
8610000US01267,1,1
8610000US01267,212,0
8610000US01267,220,0
8610000US01267,230,0
8610000US01267,241,0
8610000US01267,242,0
8610000US01267,251,0
8610000US01267,252,0
8610000US01267,254,0
8610000US01267,260,1
8610000US01301,1,3
8610000US01301,212,1
8610000US01301,220,2
8610000US01301,230,0
8610000US01301,241,0
8610000US01301,242,0
8610000US01301,251,0
8610000US01301,252,0
8610000US01301,254,0
8610000US01301,260,0
8610000US01341,1,1
8610000US01341,212,0
8610000US01341,220,1
8610000US01341,230,0
8610000US01341,241,0
8610000US01341,242,0
8610000US01341,251,0
8610000US01341,252,0
8610000US01341,254,0
8610000US01341,260,0
8610000US01370,1,1
8610000US01370,212,1
8610000US01370,220,0
8610000US01370,230,0
8610000US01370,241,0
8610000US01370,242,0
8610000US01370,251,0
8610000US01370,252,0
8610000US01370,254,0
8610000US01370,260,0
8610000US01420,1,3
8610000US01420,212,2
8610000US01420,220,1
8610000US01420,230,0
8610000US01420,241,0
8610000US01420,242,0
8610000US01420,251,0
8610000US01420,252,0
8610000US01420,254,0
8610000US01420,260,0
8610000US01450,1,1
8610000US01450,212,1
8610000US01450,220,0
8610000US01450,230,0
8610000US01450,241,0
8610000US01450,242,0
8610000US01450,251,0
8610000US01450,252,0
8610000US01450,254,0
8610000US01450,260,0
8610000US01451,1,1
8610000US01451,212,1
8610000US01451,220,0
8610000US01451,230,0
8610000US01451,241,0
8610000US01451,242,0
8610000US01451,251,0
8610000US01451,252,0
8610000US01451,254,0
8610000US01451,260,0
8610000US01453,1,1
8610000US01453,212,0
8610000US01453,220,1
8610000US01453,230,0
8610000US01453,241,0
8610000US01453,242,0
8610000US01453,251,0
8610000US01453,252,0
8610000US01453,254,0
8610000US01453,260,0
8610000US01453,1,1
8610000US01453,212,1
8610000US01453,220,0
8610000US01453,230,0
8610000US01453,241,0
8610000US01453,242,0
8610000US01453,251,0
8610000US01453,252,0
8610000US01453,254,0
8610000US01453,260,0
