GEO.id,HD01_VD13
8600000US89146,5463
8600000US89147,15045
8600000US89148,12734
8600000US89149,3893
8600000US89156,6348
8600000US89161,0
8600000US89166,1563
8600000US89169,8132
8600000US89178,6704
8600000US89179,845
8600000US89183,8106
8600000US89191,58
8600000US89301,382
8600000US89310,1
8600000US89311,0
8600000US89314,0
8600000US89316,17
8600000US89317,0
8600000US89318,0
8600000US89319,0
8600000US89402,0
8600000US89403,1117
8600000US89404,10
8600000US89405,0
8600000US89406,1564
8600000US89408,1283
8600000US89409,0
8600000US89410,770
8600000US89411,24
8600000US89412,29
8600000US89413,31
8600000US89414,3
8600000US89415,178
8600000US89418,0
8600000US89419,676
8600000US89420,0
8600000US89421,1
8600000US89422,0
8600000US89423,610
8600000US89424,10
8600000US89425,95
8600000US89426,25
8600000US89427,29
8600000US89428,0
8600000US89429,358
8600000US89430,9
8600000US89431,8867
8600000US89433,3821
8600000US89434,3057
8600000US89436,4105
8600000US89438,0
8600000US89439,56
8600000US89440,23
8600000US89441,834
8600000US89442,30
8600000US89444,137
8600000US89445,1718
8600000US89446,0
8600000US89447,648
8600000US89448,150
8600000US89449,552
8600000US89450,0
8600000US89451,1112
8600000US89460,654
8600000US89501,400
8600000US89502,11939
8600000US89503,2887
8600000US89506,5948
8600000US89508,588
8600000US89509,3874
8600000US89510,169
8600000US89511,2533
8600000US89512,6653
8600000US89519,665
8600000US89521,3471
8600000US89523,3209
8600000US89701,3283
8600000US89702,57
8600000US89703,675
8600000US89704,135
8600000US89705,644
8600000US89706,2608
8600000US89801,2657
8600000US89815,517
8600000US89820,728
8600000US89821,0
8600000US89822,17
8600000US89823,0
8600000US89825,453
8600000US89826,0
8600000US89828,0
8600000US89830,0
8600000US89831,0
8600000US89832,43
8600000US89833,1
8600000US89834,54
8600000US89835,140
8600000US89883,907
8600000US90001,24899
8600000US90002,17331
8600000US90003,26142
8600000US90004,33594
8600000US90005,23836
8600000US90006,37087
8600000US90007,19332
8600000US90008,6003
8600000US90010,2511
8600000US90011,49537
8600000US90012,13803
8600000US90013,2284
8600000US90014,1667
8600000US90015,8977
8600000US90016,15587
8600000US90017,13487
8600000US90018,18925
8600000US90019,28197
8600000US90020,24050
8600000US90021,1080
8600000US90022,28372
8600000US90023,21714
8600000US90024,13429
8600000US90025,16625
8600000US90026,29337
8600000US90027,18424
8600000US90028,12004
8600000US90029,22122
8600000US90031,19206
8600000US90032,17286
8600000US90033,22102
8600000US90034,20934
8600000US90035,8197
8600000US90036,11298
8600000US90037,27543
8600000US90038,13654
8600000US90039,9459
8600000US90040,4214
8600000US90041,10256
8600000US90042,24098
8600000US90043,8403
8600000US90044,29215
8600000US90045,7506
8600000US90046,15344
8600000US90047,8762
8600000US90048,6316
8600000US90049,7958
8600000US90056,872
8600000US90057,28357
8600000US90058,1108
8600000US90059,13169
8600000US90061,8427
8600000US90062,12429
8600000US90063,21928
8600000US90064,6933
8600000US90065,18978
8600000US90066,16683
8600000US90067,633
8600000US90068,3970
8600000US90069,4352
8600000US90071,0
8600000US90073,133
8600000US90077,2186
8600000US90079,0
8600000US90089,689
8600000US90090,0
8600000US90094,1267
8600000US90095,0
8600000US90201,44929
8600000US90210,8404
8600000US90211,2698
8600000US90212,4637
8600000US90220,14318
8600000US90221,18825
8600000US90222,9535
8600000US90230,9363
8600000US90232,3717
8600000US90240,8954
8600000US90241,15348
8600000US90242,14759
8600000US90245,2324
8600000US90247,18109
8600000US90248,3902
8600000US90249,7744
8600000US90250,32741
8600000US90254,1969
8600000US90255,37462
8600000US90260,13303
8600000US90262,27719
8600000US90263,293
8600000US90265,3181
8600000US90266,4100
8600000US90270,12531
8600000US90272,3805
8600000US90274,5397
8600000US90275,11623
8600000US90277,5813
8600000US90278,8120
8600000US90280,41140
8600000US90290,1085
8600000US90291,4994
8600000US90292,5415
8600000US90293,2150
8600000US90301,12211
8600000US90302,7603
8600000US90303,8308
8600000US90304,12417
8600000US90305,1750
8600000US90401,1769
8600000US90402,2311
8600000US90403,5257
8600000US90404,6786
8600000US90405,5692
8600000US90501,13485
8600000US90502,6979
8600000US90503,15540
8600000US90504,8966
8600000US90505,11086
8600000US90506,0
8600000US90601,6490
8600000US90602,6553
8600000US90603,2354
8600000US90604,8596
8600000US90605,10860
8600000US90606,8853
8600000US90620,15345
8600000US90621,15039
8600000US90623,5168
8600000US90630,14766
8600000US90631,18965
8600000US90638,12100
8600000US90640,23771
8600000US90650,36794
8600000US90660,21123
8600000US90670,3957
8600000US90680,13035
8600000US90701,8468
8600000US90703,22527
8600000US90704,1100
8600000US90706,22715
8600000US90710,9541
8600000US90712,5930
8600000US90713,3883
8600000US90715,7400
8600000US90716,5828
8600000US90717,5300
8600000US90720,2801
8600000US90723,20751
8600000US90731,15019
8600000US90732,4334
8600000US90740,3584
8600000US90742,76
8600000US90743,18
8600000US90744,22440
8600000US90745,24697
8600000US90746,5022
8600000US90747,0
8600000US90755,3272
8600000US90802,9291
8600000US90803,3245
8600000US90804,11177
8600000US90805,29766
8600000US90806,14366
8600000US90807,7013
8600000US90808,4185
8600000US90810,13274
8600000US90813,24117
8600000US90814,3260
8600000US90815,5050
8600000US90822,14
8600000US90831,0
8600000US91001,6222
8600000US91006,13646
8600000US91007,18197
8600000US91008,353
8600000US91010,9150
8600000US91011,4943
8600000US91016,10606
8600000US91020,3488
8600000US91024,1488
8600000US91030,6924
8600000US91040,5903
8600000US91042,10590
8600000US91046,120
8600000US91101,6540
8600000US91103,9030
8600000US91104,11998
8600000US91105,2231
8600000US91106,8027
8600000US91107,10259
8600000US91108,5135
8600000US91201,14142
8600000US91202,12464
8600000US91203,9024
8600000US91204,10163
8600000US91205,23694
8600000US91206,19668
8600000US91207,4954
8600000US91208,6022
8600000US91210,221
8600000US91214,10570
8600000US91301,4906
8600000US91302,6796
8600000US91303,13688
8600000US91304,20773
8600000US91306,22756
8600000US91307,6306
8600000US91311,12015
8600000US91316,11383
8600000US91320,8744
8600000US91321,8989
8600000US91324,9504
8600000US91325,10656
8600000US91326,13561
8600000US91330,489
8600000US91331,46269
8600000US91335,35179
8600000US91340,14037
8600000US91342,33520
8600000US91343,27265
8600000US91344,17709
8600000US91345,7067
8600000US91350,6843
8600000US91351,8527
8600000US91352,21375
8600000US91354,5812
8600000US91355,6028
8600000US91356,11538
8600000US91360,8533
8600000US91361,2951
8600000US91362,6186
8600000US91364,7275
8600000US91367,12936
8600000US91371,0
8600000US91377,2744
8600000US91381,4464
8600000US91384,5419
8600000US91387,9556
8600000US91390,2560
8600000US91401,15740
8600000US91402,38386
8600000US91403,6830
8600000US91405,25752
8600000US91406,21472
8600000US91411,10283
8600000US91423,8027
8600000US91436,3753
8600000US91501,8911
8600000US91502,5976
8600000US91504,10329
8600000US91505,7584
8600000US91506,4240
8600000US91601,13781
8600000US91602,3254
8600000US91604,5283
8600000US91605,27699
8600000US91606,20809
8600000US91607,8238
8600000US91608,0
8600000US91701,6514
8600000US91702,19699
8600000US91706,34340
8600000US91708,830
8600000US91709,22063
8600000US91710,18500
8600000US91711,7135
8600000US91722,9510
8600000US91723,4281
8600000US91724,5557
8600000US91730,14649
8600000US91731,15415
8600000US91732,30077
8600000US91733,22082
8600000US91737,5518
8600000US91739,9788
8600000US91740,4994
8600000US91741,3720
8600000US91744,34235
8600000US91745,23023
8600000US91746,11490
8600000US91748,26791
8600000US91750,5340
8600000US91752,7823
8600000US91754,16291
8600000US91755,16450
8600000US91759,20
8600000US91761,16803
8600000US91762,15916
8600000US91763,12348
8600000US91764,18417
8600000US91765,19751
8600000US91766,26966
8600000US91767,15067
8600000US91768,11674
8600000US91770,35190
8600000US91773,6289
8600000US91775,10954
8600000US91776,22779
8600000US91780,15934
8600000US91784,4387
8600000US91786,10445
8600000US91789,20893
8600000US91790,14696
8600000US91791,10400
8600000US91792,13148
8600000US91801,27613
8600000US91803,14912
8600000US91901,1480
8600000US91902,4293
8600000US91905,31
8600000US91906,331
8600000US91910,22806
8600000US91911,27818
8600000US91913,15284
8600000US91914,4574
8600000US91915,7838
8600000US91916,48
8600000US91917,185
8600000US91931,22
8600000US91932,5796
8600000US91934,66
8600000US91935,1152
8600000US91941,4714
8600000US91942,5833
8600000US91945,5241
8600000US91948,0
8600000US91950,25123
8600000US91962,131
8600000US91963,380
8600000US91977,14584
8600000US91978,1475
8600000US91980,354
8600000US92003,582
8600000US92004,642
8600000US92007,1109
8600000US92008,3878
8600000US92009,5936
8600000US92010,1795
8600000US92011,4084
8600000US92014,2446
8600000US92019,9871
8600000US92020,17659
8600000US92021,14860
8600000US92024,6829
8600000US92025,16167
8600000US92026,11116
8600000US92027,16310
8600000US92028,8795
8600000US92029,3013
8600000US92036,294
8600000US92037,8334
8600000US92040,3502
8600000US92054,7328
8600000US92055,549
8600000US92056,9274
8600000US92057,12159
8600000US92058,6699
8600000US92059,180
8600000US92060,10
8600000US92061,181
8600000US92064,8976
8600000US92065,4371
8600000US92066,22
8600000US92067,1402
8600000US92069,14078
8600000US92070,115
8600000US92071,4975
8600000US92075,2036
8600000US92078,7894
8600000US92081,4551
8600000US92082,3389
8600000US92083,9963
8600000US92084,12302
8600000US92086,154
8600000US92091,264
8600000US92101,7395
8600000US92102,14806
8600000US92103,4991
8600000US92104,9532
8600000US92105,28897
8600000US92106,1930
8600000US92107,1741
8600000US92108,4258
8600000US92109,6329
8600000US92110,4058
8600000US92111,13932
8600000US92113,19999
8600000US92114,23917
8600000US92115,14883
8600000US92116,5206
8600000US92117,11008
8600000US92118,2173
8600000US92119,3204
8600000US92120,3651
8600000US92121,1465
8600000US92122,15903
8600000US92123,4822
8600000US92124,4107
8600000US92126,31046
8600000US92127,11721
8600000US92128,11645
8600000US92129,15225
8600000US92130,16642
8600000US92131,7463
8600000US92132,0
8600000US92134,26
8600000US92135,53
8600000US92139,11671
8600000US92140,137
8600000US92145,857
8600000US92147,39
8600000US92154,30789
8600000US92155,58
8600000US92173,14546
8600000US92201,19829
8600000US92203,4812
8600000US92210,659
8600000US92211,3600
8600000US92220,5151
8600000US92222,0
8600000US92223,8520
8600000US92225,3968
8600000US92227,6772
8600000US92230,422
8600000US92231,19430
8600000US92233,1911
8600000US92234,17598
8600000US92236,18163
8600000US92239,20
8600000US92240,8884
8600000US92241,2553
8600000US92242,129
8600000US92243,16081
8600000US92249,3033
8600000US92250,2256
8600000US92251,5097
8600000US92252,520
8600000US92253,5251
8600000US92254,7270
8600000US92256,348
8600000US92257,537
8600000US92258,168
8600000US92259,0
8600000US92260,6856
8600000US92262,6406
8600000US92264,3611
8600000US92266,0
8600000US92267,0
8600000US92268,20
8600000US92270,2575
8600000US92273,528
8600000US92274,8488
8600000US92275,279
8600000US92276,1994
8600000US92277,1252
8600000US92278,170
8600000US92280,0
8600000US92281,558
8600000US92282,134
8600000US92283,186
8600000US92284,1971
8600000US92285,172
8600000US92301,6804
8600000US92304,23
8600000US92305,15
8600000US92307,2383
8600000US92308,3840
8600000US92309,344
8600000US92310,893
8600000US92311,3261
8600000US92313,1959
8600000US92314,732
8600000US92315,671
8600000US92316,10212
8600000US92320,745
8600000US92321,136
8600000US92322,56
8600000US92324,13977
8600000US92325,410
8600000US92327,380
8600000US92328,15
8600000US92332,0
8600000US92333,8
8600000US92335,35748
8600000US92336,22567
8600000US92337,11575
8600000US92338,0
8600000US92339,26
8600000US92341,9
8600000US92342,419
8600000US92344,3065
8600000US92345,12032
8600000US92346,10686
8600000US92347,132
8600000US92352,711
8600000US92354,7243
8600000US92356,388
8600000US92358,167
8600000US92359,1120
8600000US92363,238
8600000US92364,0
8600000US92365,192
8600000US92368,200
8600000US92371,1733
8600000US92372,714
8600000US92373,4516
8600000US92374,5917
8600000US92376,25422
8600000US92377,4515
8600000US92378,51
8600000US92382,290
8600000US92384,0
8600000US92385,16
8600000US92386,171
8600000US92389,3
8600000US92391,490
8600000US92392,9020
8600000US92394,7968
8600000US92395,6571
8600000US92397,202
8600000US92398,102
8600000US92399,5426
8600000US92401,284
8600000US92404,10855
8600000US92405,6075
8600000US92407,12961
8600000US92408,4884
8600000US92410,14466
8600000US92411,8039
8600000US92501,4187
8600000US92503,25733
8600000US92504,10716
8600000US92505,13800
8600000US92506,5858
8600000US92507,12627
8600000US92508,6330
8600000US92509,21610
8600000US92518,101
8600000US92530,12846
8600000US92532,5072
8600000US92536,220
8600000US92539,222
8600000US92543,5584
8600000US92544,5534
8600000US92545,6724
8600000US92548,1777
8600000US92549,242
8600000US92551,8328
8600000US92553,20896
8600000US92555,9527
8600000US92557,11492
8600000US92561,85
8600000US92562,7883
8600000US92563,9384
8600000US92567,2200
8600000US92570,15545
8600000US92571,15069
8600000US92582,3580
8600000US92583,7272
8600000US92584,6113
8600000US92585,3317
8600000US92586,2741
8600000US92587,1909
8600000US92590,936
8600000US92591,6045
8600000US92592,11471
8600000US92595,5734
8600000US92596,3739
8600000US92602,10017
8600000US92603,6913
8600000US92604,9621
8600000US92606,10763
8600000US92610,2459
8600000US92612,11299
8600000US92614,10304
8600000US92617,4108
8600000US92618,10331
8600000US92620,18661
8600000US92624,673
8600000US92625,1442
8600000US92626,11498
8600000US92627,16173
8600000US92629,3916
8600000US92630,14915
8600000US92637,4482
8600000US92646,6350
8600000US92647,13558
8600000US92648,7935
8600000US92649,4829
8600000US92651,3127
8600000US92653,7847
8600000US92655,5050
8600000US92656,11193
8600000US92657,2876
8600000US92660,5282
8600000US92661,373
8600000US92662,129
8600000US92663,2540
8600000US92672,4107
8600000US92673,3077
8600000US92675,8901
8600000US92676,225
8600000US92677,13487
8600000US92678,71
8600000US92679,4465
8600000US92683,42148
8600000US92688,8214
8600000US92691,9671
8600000US92692,9747
8600000US92694,3817
8600000US92701,25328
8600000US92703,36003
8600000US92704,42704
8600000US92705,11277
8600000US92706,15024
8600000US92707,28502
8600000US92708,17846
8600000US92780,21328
8600000US92782,7081
8600000US92801,25302
8600000US92802,17999
8600000US92804,34140
8600000US92805,31240
8600000US92806,14626
8600000US92807,7580
8600000US92808,4957
8600000US92821,7508
8600000US92823,1109
8600000US92831,10305
8600000US92832,6785
8600000US92833,20451
8600000US92835,5954
8600000US92840,24141
8600000US92841,15549
8600000US92843,23494
8600000US92844,13902
8600000US92845,2088
8600000US92860,3877
8600000US92861,809
8600000US92865,4478
8600000US92866,3858
8600000US92867,10862
8600000US92868,7579
8600000US92869,10077
8600000US92870,14001
8600000US92879,14008
8600000US92880,18568
8600000US92881,6802
8600000US92882,20088
8600000US92883,5574
8600000US92886,8878
8600000US92887,4139
8600000US93001,7191
8600000US93003,7029
8600000US93004,3740
8600000US93010,6380
8600000US93012,4315
8600000US93013,3868
8600000US93015,4761
8600000US93021,6543
8600000US93022,837
8600000US93023,2868
8600000US93030,22945
8600000US93033,37149
8600000US93035,4886
8600000US93036,13821
8600000US93040,673
8600000US93041,5097
8600000US93042,12
8600000US93043,210
8600000US93060,10251
8600000US93063,9645
8600000US93064,0
8600000US93065,14365
8600000US93066,535
8600000US93067,105
8600000US93101,10627
8600000US93103,6289
8600000US93105,3710
8600000US93108,1350
8600000US93109,1176
8600000US93110,3038
8600000US93111,3265
8600000US93117,11046
8600000US93201,357
8600000US93202,952
8600000US93203,9691
8600000US93204,4948
8600000US93205,69
8600000US93206,724
8600000US93207,4
8600000US93208,0
8600000US93210,3491
8600000US93212,5321
8600000US93215,21328
8600000US93218,306
8600000US93219,4409
8600000US93220,90
8600000US93221,1848
8600000US93222,151
8600000US93223,3042
8600000US93224,8
8600000US93225,358
8600000US93226,0
8600000US93230,10285
8600000US93234,3478
8600000US93235,1412
8600000US93238,40
8600000US93239,793
8600000US93240,48
8600000US93241,7286
8600000US93242,1058
8600000US93243,341
8600000US93244,47
8600000US93245,5021
8600000US93247,6042
8600000US93249,1246
8600000US93250,5014
8600000US93251,44
8600000US93252,1426
8600000US93254,184
8600000US93255,0
8600000US93256,2074
8600000US93257,16894
8600000US93258,797
8600000US93260,0
8600000US93261,1456
8600000US93262,28
8600000US93263,5710
8600000US93265,91
8600000US93266,481
8600000US93267,1629
8600000US93268,2460
8600000US93270,1851
8600000US93271,168
8600000US93272,1440
8600000US93274,14894
8600000US93276,8
8600000US93277,5140
8600000US93280,8057
8600000US93283,57
8600000US93285,67
8600000US93286,2233
8600000US93287,6
8600000US93291,11272
8600000US93292,6290
8600000US93301,1219
8600000US93304,11264
8600000US93305,8511
8600000US93306,12392
8600000US93307,26745
8600000US93308,3037
8600000US93309,8937
8600000US93311,8499
8600000US93312,5825
8600000US93313,11256
8600000US93314,2958
8600000US93401,2413
8600000US93402,1160
8600000US93405,3076
8600000US93410,0
8600000US93420,2804
8600000US93422,1969
8600000US93424,88
8600000US93426,71
8600000US93427,925
8600000US93428,829
8600000US93429,26
8600000US93430,223
8600000US93432,9
8600000US93433,1492
8600000US93434,2171
8600000US93436,10663
8600000US93437,163
8600000US93440,372
8600000US93441,108
8600000US93442,1303
8600000US93444,2676
8600000US93445,1681
8600000US93446,6909
8600000US93449,414
8600000US93450,296
8600000US93451,808
8600000US93452,118
8600000US93453,246
8600000US93454,9898
8600000US93455,4863
8600000US93458,24468
8600000US93460,593
8600000US93461,216
8600000US93463,1438
8600000US93465,647
8600000US93501,643
8600000US93505,1811
8600000US93510,798
8600000US93512,6
8600000US93513,81
8600000US93514,1493
8600000US93516,222
8600000US93517,212
8600000US93518,38
8600000US93519,0
8600000US93522,0
8600000US93523,111
8600000US93524,18
8600000US93526,17
8600000US93527,73
8600000US93528,0
8600000US93529,0
8600000US93530,8
8600000US93531,20
8600000US93532,131
8600000US93534,5179
8600000US93535,10076
8600000US93536,8272
8600000US93541,17
8600000US93543,3261
8600000US93544,28
8600000US93545,265
8600000US93546,2004
8600000US93549,10
8600000US93550,20520
8600000US93551,10061
8600000US93552,12225
8600000US93553,171
8600000US93554,0
8600000US93555,3656
8600000US93558,0
8600000US93560,2331
8600000US93561,2689
8600000US93562,57
8600000US93563,64
8600000US93591,1279
8600000US93592,0
8600000US93601,23
8600000US93602,106
8600000US93603,0
8600000US93604,42
8600000US93605,9
8600000US93606,263
8600000US93608,585
8600000US93609,1871
8600000US93610,4301
8600000US93611,5674
8600000US93612,3600
8600000US93614,452
8600000US93615,2254
8600000US93616,620
8600000US93618,9595
8600000US93619,3964
8600000US93620,2540
8600000US93621,58
8600000US93622,4089
8600000US93623,0
8600000US93624,686
8600000US93625,1405
8600000US93626,43
8600000US93627,35
8600000US93628,0
8600000US93630,6125
8600000US93631,2382
8600000US93633,0
8600000US93634,2
8600000US93635,10271
8600000US93636,1049
8600000US93637,9127
8600000US93638,17636
8600000US93640,6516
8600000US93641,21
8600000US93643,0
8600000US93644,296
8600000US93645,9
8600000US93646,4008
8600000US93647,5230
8600000US93648,6559
8600000US93650,761
8600000US93651,42
8600000US93652,102
8600000US93653,15
8600000US93654,9022
8600000US93656,2449
8600000US93657,6650
8600000US93660,2178
8600000US93662,8286
8600000US93664,21
8600000US93665,135
8600000US93666,274
8600000US93667,64
8600000US93668,196
8600000US93669,24
8600000US93673,277
8600000US93675,148
8600000US93701,3371
8600000US93702,16595
8600000US93703,7758
8600000US93704,3308
8600000US93705,6645
8600000US93706,10393
8600000US93710,3774
8600000US93711,3847
8600000US93720,5984
8600000US93721,1084
8600000US93722,16007
8600000US93723,2038
8600000US93725,9000
8600000US93726,8007
8600000US93727,17151
8600000US93728,2541
8600000US93730,1594
8600000US93901,5794
8600000US93905,30131
8600000US93906,21678
8600000US93907,4892
8600000US93908,1437
8600000US93920,201
8600000US93921,243
8600000US93923,1414
8600000US93924,1089
8600000US93925,696
8600000US93926,3206
8600000US93927,7673
8600000US93928,0
8600000US93930,6981
8600000US93932,74
8600000US93933,5195
8600000US93940,5326
8600000US93943,0
8600000US93950,1666
8600000US93953,649
8600000US93954,106
8600000US93955,10110
8600000US93960,8756
8600000US93962,21
8600000US94002,7995
8600000US94005,1076
8600000US94010,10873
8600000US94014,26668
8600000US94015,32977
8600000US94019,4685
8600000US94020,81
8600000US94021,41
8600000US94022,4962
8600000US94024,6023
8600000US94025,10427
8600000US94027,1345
8600000US94028,877
8600000US94030,8528
8600000US94037,205
8600000US94038,637
8600000US94040,13490
8600000US94041,4462
8600000US94043,11106
8600000US94044,7686
8600000US94060,586
8600000US94061,10214
8600000US94062,5017
8600000US94063,15650
8600000US94065,4192
8600000US94066,15395
8600000US94070,5818
8600000US94074,0
8600000US94080,26605
8600000US94085,11494
8600000US94086,23310
8600000US94087,24525
8600000US94089,8679
8600000US94102,11490
8600000US94103,8844
8600000US94104,132
8600000US94105,2573
8600000US94107,9908
8600000US94108,7751
8600000US94109,17146
8600000US94110,22567
8600000US94111,1480
8600000US94112,42726
8600000US94114,6179
8600000US94115,8718
8600000US94116,18880
8600000US94117,7176
8600000US94118,11022
8600000US94121,16890
8600000US94122,23454
8600000US94123,4198
8600000US94124,13049
8600000US94127,4950
8600000US94128,22
8600000US94129,447
8600000US94130,877
8600000US94131,6140
8600000US94132,12479
8600000US94133,12964
8600000US94134,20683
8600000US94158,2694
8600000US94301,4342
8600000US94303,18035
8600000US94304,1302
8600000US94305,3903
8600000US94306,10104
8600000US94401,16075
8600000US94402,5914
8600000US94403,12174
8600000US94404,15023
8600000US94501,16681
8600000US94502,3780
8600000US94503,6970
8600000US94505,1214
8600000US94506,5406
8600000US94507,1837
8600000US94508,606
8600000US94509,12968
8600000US94510,3422
8600000US94511,36
8600000US94512,0
8600000US94513,8795
8600000US94514,254
8600000US94515,2319
8600000US94516,6
8600000US94517,1284
8600000US94518,6186
8600000US94519,4413
8600000US94520,15566
8600000US94521,7691
8600000US94523,6451
8600000US94525,280
8600000US94526,3411
8600000US94528,46
8600000US94530,6759
8600000US94531,9910
8600000US94533,17362
8600000US94534,6802
8600000US94535,256
8600000US94536,27270
8600000US94538,29939
8600000US94539,26376
8600000US94541,21305
8600000US94542,4314
8600000US94544,32601
8600000US94545,12688
8600000US94546,9088
8600000US94547,8200
8600000US94548,17
8600000US94549,3651
8600000US94550,6951
8600000US94551,8627
8600000US94552,4286
8600000US94553,6450
8600000US94555,18047
8600000US94556,2298
8600000US94558,14219
8600000US94559,6218
8600000US94560,15050
8600000US94561,6919
8600000US94563,2901
8600000US94564,4586
8600000US94565,28689
8600000US94566,9881
8600000US94567,136
8600000US94568,14785
8600000US94569,0
8600000US94571,1260
8600000US94572,2577
8600000US94573,39
8600000US94574,1823
8600000US94575,98
8600000US94576,14
8600000US94577,15375
8600000US94578,14435
8600000US94579,8355
8600000US94580,9590
8600000US94582,15661
8600000US94583,9717
8600000US94585,6486
8600000US94586,125
8600000US94587,33381
8600000US94588,9820
8600000US94589,9842
8600000US94590,8408
8600000US94591,15072
8600000US94592,183
8600000US94595,3169
8600000US94596,5431
8600000US94597,5026
8600000US94598,5024
8600000US94599,243
8600000US94601,21261
8600000US94602,7047
8600000US94603,10423
8600000US94605,6564
8600000US94606,15070
8600000US94607,8062
8600000US94608,5726
8600000US94609,3353
8600000US94610,5281
8600000US94611,6394
8600000US94612,4647
8600000US94613,185
8600000US94618,2583
8600000US94619,5304
8600000US94621,11278
8600000US94702,3335
8600000US94703,4087
8600000US94704,6749
8600000US94705,2060
8600000US94706,6165
8600000US94707,2011
8600000US94708,1709
8600000US94709,3291
8600000US94710,1356
8600000US94720,1188
8600000US94801,11728
8600000US94803,6701
8600000US94804,13166
8600000US94805,4798
8600000US94806,22200
8600000US94850,0
8600000US94901,13005
8600000US94903,5926
8600000US94904,2066
8600000US94920,2457
8600000US94922,184
8600000US94923,35
8600000US94924,191
8600000US94925,1331
8600000US94928,6536
8600000US94929,9
8600000US94930,795
8600000US94931,1050
8600000US94933,8
8600000US94937,103
8600000US94938,22
8600000US94939,1104
8600000US94940,7
8600000US94941,4243
8600000US94945,3886
8600000US94946,144
8600000US94947,3804
8600000US94949,3486
8600000US94950,0
8600000US94951,354
8600000US94952,5381
8600000US94954,6854
8600000US94956,257
8600000US94957,128
8600000US94960,1532
8600000US94963,31
8600000US94964,353
8600000US94965,1723
8600000US94970,63
8600000US94971,36
8600000US94972,0
8600000US94973,244
8600000US95002,480
8600000US95003,2092
8600000US95004,630
8600000US95005,509
8600000US95006,270
8600000US95007,15
8600000US95008,11013
8600000US95010,1488
8600000US95012,4456
8600000US95013,0
8600000US95014,32075
8600000US95017,104
8600000US95018,641
8600000US95019,2422
8600000US95020,15354
8600000US95023,10695
8600000US95030,2040
8600000US95032,5664
8600000US95033,1019
8600000US95035,36453
8600000US95037,8878
8600000US95039,534
8600000US95041,25
8600000US95043,60
8600000US95045,721
8600000US95046,1302
8600000US95050,12300
8600000US95051,25239
8600000US95053,212
8600000US95054,11822
8600000US95060,6296
8600000US95062,5346
8600000US95064,1380
8600000US95065,1457
8600000US95066,1565
8600000US95070,11632
8600000US95073,1464
8600000US95075,38
8600000US95076,29640
8600000US95110,6740
8600000US95111,28233
8600000US95112,20643
8600000US95113,535
8600000US95116,26645
8600000US95117,12089
8600000US95118,7660
8600000US95119,2879
8600000US95120,11705
8600000US95121,18852
8600000US95122,30435
8600000US95123,18010
8600000US95124,10229
8600000US95125,9447
8600000US95126,9249
8600000US95127,27676
8600000US95128,10913
8600000US95129,20944
8600000US95130,4766
8600000US95131,17173
8600000US95132,19527
8600000US95133,16042
8600000US95134,10542
8600000US95135,8484
8600000US95136,14311
8600000US95138,8050
8600000US95139,1502
8600000US95140,60
8600000US95148,22014
8600000US95202,996
8600000US95203,3156
8600000US95204,3911
8600000US95205,12061
8600000US95206,22424
8600000US95207,9583
8600000US95209,8339
8600000US95210,12713
8600000US95211,217
8600000US95212,8482
8600000US95215,6473
8600000US95219,5124
8600000US95220,1230
8600000US95222,214
8600000US95223,150
8600000US95224,0
8600000US95225,53
8600000US95226,0
8600000US95227,92
8600000US95228,189
8600000US95230,331
8600000US95231,1291
8600000US95232,0
8600000US95233,0
8600000US95234,37
8600000US95236,782
8600000US95237,594
8600000US95240,10215
8600000US95242,3807
8600000US95245,221
8600000US95246,31
8600000US95247,147
8600000US95248,0
8600000US95249,184
8600000US95250,0
8600000US95251,0
8600000US95252,867
8600000US95254,189
8600000US95255,35
8600000US95257,44
8600000US95258,384
8600000US95301,8254
8600000US95303,126
8600000US95304,3894
8600000US95305,0
8600000US95306,108
8600000US95307,10744
8600000US95310,54
8600000US95311,43
8600000US95312,39
8600000US95313,260
8600000US95314,0
8600000US95315,4356
8600000US95316,935
8600000US95317,448
8600000US95318,0
8600000US95319,303
8600000US95320,2267
8600000US95321,223
8600000US95322,2659
8600000US95323,158
8600000US95324,1730
8600000US95325,0
8600000US95326,1211
8600000US95327,583
8600000US95328,1159
8600000US95329,179
8600000US95330,5882
8600000US95333,955
8600000US95334,6981
8600000US95335,0
8600000US95336,7434
8600000US95337,6088
8600000US95338,717
8600000US95340,4876
8600000US95341,10461
8600000US95345,85
8600000US95346,0
8600000US95348,6216
8600000US95350,6085
8600000US95351,15473
8600000US95354,4348
8600000US95355,9186
8600000US95356,6193
8600000US95357,2409
8600000US95358,9360
8600000US95360,3058
8600000US95361,3341
8600000US95363,6114
8600000US95364,0
8600000US95365,2097
8600000US95366,1340
8600000US95367,5681
8600000US95368,2549
8600000US95369,182
8600000US95370,1225
8600000US95372,60
8600000US95374,329
8600000US95375,1
8600000US95376,11753
8600000US95377,9100
8600000US95379,192
8600000US95380,10295
8600000US95382,7880
8600000US95383,58
8600000US95385,119
8600000US95386,2089
8600000US95387,255
8600000US95388,4325
8600000US95389,105
8600000US95391,4870
8600000US95401,7174
8600000US95403,7607
8600000US95404,6916
8600000US95405,2436
8600000US95407,12500
8600000US95409,2858
8600000US95410,128
8600000US95412,38
8600000US95415,439
8600000US95417,7
8600000US95420,43
8600000US95421,181
8600000US95422,1344
8600000US95423,64
