GEO.id,Poverty_status,Bachelors,Labor_force,Employed,Full_time,Poverty_200,Poverty_500
8600000US66535,2781,552,1351,1325,1024,904,2353
8600000US66536,4388,370,1698,1650,1105,1874,3981
8600000US66537,1190,153,642,588,428,331,1008
8600000US66538,3003,398,1620,1601,1220,789,2448
8600000US66539,3093,449,1617,1529,1123,494,2150
8600000US66540,433,40,216,201,154,136,352
8600000US66541,244,22,102,98,77,101,214
8600000US66542,3389,842,1880,1821,1382,502,1993
8600000US66543,1052,117,449,435,318,187,907
8600000US66544,364,87,183,165,127,94,267
8600000US66546,1085,308,586,586,438,174,619
8600000US66547,7796,2057,4083,3862,2881,1397,5582
8600000US66548,880,97,430,426,324,282,770
8600000US66549,1734,341,932,915,780,301,1333
8600000US66550,640,35,345,344,249,248,579
8600000US66552,519,45,231,225,166,200,388
8600000US66554,639,164,342,329,291,223,487
8600000US66603,1483,156,643,557,367,1071,1411
8600000US66604,22128,4692,11593,10848,7400,9249,19079
8600000US66605,20303,2200,9280,8474,6173,8447,17489
8600000US66606,10938,2248,5969,5646,4063,4005,9087
8600000US66607,8580,418,3611,3163,1954,5649,8020
8600000US66608,5548,278,2878,2343,1448,3451,5319
8600000US66609,7799,1296,4435,4117,2790,2525,6270
8600000US66610,9761,3706,4947,4787,3760,637,4511
8600000US66611,9064,2434,4946,4575,3487,3344,7306
8600000US66612,2667,250,1119,834,473,1854,2642
8600000US66614,30845,8555,16767,15973,11614,7890,23270
8600000US66615,3351,921,1591,1568,1219,843,2381
8600000US66616,5937,334,3117,2832,1879,3059,5421
8600000US66617,9014,1541,4774,4547,3518,1431,6477
8600000US66618,9146,2083,5018,4789,3545,1059,5694
8600000US66619,3015,347,1343,1309,874,1554,2684
8600000US66621,67,0,59,59,0,49,67
8600000US66622,0,0,0,0,0,0,0
8600000US66701,11852,1763,5565,5393,3827,5442,10351
8600000US66710,729,62,364,332,245,306,644
8600000US66711,660,48,215,201,133,407,580
8600000US66712,1773,319,885,866,636,605,1500
8600000US66713,5433,661,2526,2387,1738,2240,4767
8600000US66714,171,4,77,77,61,44,138
8600000US66716,643,55,231,222,172,317,556
8600000US66717,598,48,309,274,196,291,522
8600000US66720,11220,1516,5742,5489,3966,4992,9625
8600000US66724,1240,103,625,605,417,557,1154
8600000US66725,5797,799,3047,2982,2165,1712,4869
8600000US66728,0,0,0,0,0,0,0
8600000US66732,259,14,116,104,97,129,231
8600000US66733,1962,252,1054,1016,702,690,1682
8600000US66734,334,26,214,206,85,90,301
8600000US66735,715,43,265,245,202,309,615
8600000US66736,3563,378,1648,1559,1039,1688,3098
8600000US66738,320,38,181,173,159,169,294
8600000US66739,5495,509,2487,2216,1474,2548,5148
8600000US66740,449,19,215,206,181,191,380
8600000US66741,182,30,110,105,97,41,141
8600000US66743,4131,676,2092,1980,1531,1585,3557
8600000US66746,223,13,101,96,75,98,189
8600000US66748,2295,243,1181,1080,840,897,1973
8600000US66749,7336,1001,3513,3292,2043,3473,6481
8600000US66751,1058,119,576,496,327,532,1028
8600000US66753,1118,151,538,510,363,376,1003
8600000US66754,320,31,161,161,99,59,248
8600000US66755,1103,136,559,544,398,341,946
8600000US66756,723,88,296,269,185,436,674
8600000US66757,3231,440,1629,1529,1060,1284,2832
8600000US66758,177,14,86,78,37,104,168
8600000US66760,0,0,0,0,0,0,0
8600000US66761,356,12,217,207,167,189,342
8600000US66762,23261,4599,12381,11749,7279,11364,19777
8600000US66763,3290,681,1663,1565,1256,993,2733
8600000US66767,379,56,209,194,118,122,296
8600000US66769,333,15,123,111,72,124,306
8600000US66770,1121,160,534,513,438,257,957
8600000US66771,951,135,542,522,388,218,745
8600000US66772,375,57,190,184,159,72,287
8600000US66773,765,75,293,275,194,323,665
8600000US66775,145,15,63,55,31,59,107
8600000US66776,1236,86,604,553,433,542,1004
8600000US66777,614,68,258,219,123,259,581
8600000US66778,0,0,0,0,0,0,0
8600000US66779,723,114,340,337,241,358,611
8600000US66780,602,26,324,294,192,344,539
8600000US66781,1144,204,593,542,358,536,1049
8600000US66782,236,11,111,105,57,109,236
8600000US66783,2071,293,1124,1106,779,836,1787
8600000US66801,27148,4230,15142,14003,9122,13407,23640
8600000US66830,192,23,105,101,73,79,171
8600000US66833,619,55,289,277,215,285,572
8600000US66834,764,110,409,385,320,250,632
8600000US66835,1124,148,631,616,400,367,887
8600000US66838,170,25,92,88,67,69,134
8600000US66839,3751,605,2081,1966,1345,1126,2727
8600000US66840,934,82,414,399,265,247,879
8600000US66842,309,45,144,127,119,81,259
8600000US66843,195,41,62,62,62,94,189
8600000US66845,1152,179,527,508,375,399,998
8600000US66846,3338,483,1744,1691,1232,1228,2895
8600000US66849,400,65,194,189,125,119,333
8600000US66850,168,63,102,101,91,42,76
8600000US66851,543,114,194,165,118,319,532
8600000US66852,519,60,269,261,198,140,414
8600000US66853,373,59,185,173,117,170,319
8600000US66854,822,60,413,396,277,253,717
8600000US66856,1726,232,852,816,603,499,1421
8600000US66857,1024,124,526,489,348,287,812
8600000US66858,560,73,284,276,207,192,481
8600000US66859,208,21,84,84,66,55,167
8600000US66860,1488,179,697,672,430,586,1305
8600000US66861,2747,480,1335,1251,980,834,2270
8600000US66862,79,18,46,46,30,19,56
8600000US66863,50,4,11,11,4,32,50
8600000US66864,326,36,147,144,103,112,306
8600000US66865,1197,246,615,602,472,221,1015
8600000US66866,1567,158,837,775,519,604,1371
8600000US66868,888,184,416,368,261,384,742
8600000US66869,727,116,356,345,265,347,607
8600000US66870,97,10,38,38,28,50,88
8600000US66871,1278,204,691,648,464,351,949
8600000US66872,1014,68,448,438,348,229,842
8600000US66873,275,40,157,156,122,51,251
8600000US66901,6054,744,3334,3092,2062,2406,5274
8600000US66930,247,15,119,119,76,96,172
8600000US66932,129,18,79,76,52,48,113
8600000US66933,291,22,158,152,109,152,250
8600000US66935,2133,342,1164,1103,794,800,1840
8600000US66936,303,32,174,174,112,139,286
8600000US66937,744,83,369,355,283,188,670
8600000US66938,1036,126,542,510,380,283,884
8600000US66939,678,125,347,344,255,219,536
8600000US66940,358,46,180,174,138,75,301
8600000US66941,212,30,85,84,64,93,171
8600000US66942,280,21,114,113,85,146,272
8600000US66943,518,44,280,270,161,211,457
8600000US66944,112,18,68,68,35,48,99
8600000US66945,914,139,414,409,308,347,796
8600000US66946,142,18,63,63,40,48,142
8600000US66948,541,53,291,272,187,258,467
8600000US66949,725,104,429,421,262,298,624
8600000US66951,778,150,423,406,285,261,618
8600000US66952,412,59,155,154,121,198,358
8600000US66953,615,67,342,334,210,330,537
8600000US66955,80,4,55,47,32,31,70
8600000US66956,1056,97,483,466,322,443,911
8600000US66958,299,52,182,163,118,100,252
8600000US66959,292,35,154,151,115,141,243
8600000US66960,149,8,79,77,47,76,124
8600000US66962,313,41,172,172,127,110,258
8600000US66963,157,13,81,70,57,57,132
8600000US66964,142,18,72,65,44,80,131
8600000US66966,631,92,382,376,261,182,520
8600000US66967,1930,206,1059,1028,761,720,1597
8600000US66968,1677,207,985,957,668,479,1473
8600000US66970,155,45,79,79,71,45,88
8600000US67001,1663,317,837,825,561,238,1098
8600000US67002,14257,4014,7669,7285,5478,2148,9059
8600000US67003,2569,423,1248,1192,871,847,2187
8600000US67004,952,119,423,394,279,322,841
8600000US67005,15808,1762,7715,7096,4823,6933,13149
8600000US67008,550,106,267,254,194,162,418
8600000US67009,971,102,461,431,321,362,858
8600000US67010,13144,2012,6620,6190,4421,4143,10537
8600000US67012,22,0,11,11,0,22,22
8600000US67013,2751,341,1341,1210,850,987,2343
8600000US67016,542,49,272,242,190,161,446
8600000US67017,2261,501,1239,1146,775,541,1321
8600000US67018,140,19,41,40,25,56,85
8600000US67019,1052,128,483,443,355,316,851
8600000US67020,1794,300,950,920,662,468,1335
8600000US67021,57,0,32,28,23,9,54
8600000US67022,1534,199,756,717,454,586,1292
8600000US67023,235,12,95,88,77,50,190
8600000US67024,765,112,290,287,195,394,676
8600000US67025,3679,784,1890,1805,1371,757,2674
8600000US67026,4890,859,2568,2493,1599,1033,3754
8600000US67028,329,28,134,121,89,156,294
8600000US67029,941,134,547,524,358,311,803
8600000US67030,3091,700,1646,1570,1095,433,1966
8600000US67031,2662,353,1204,1129,809,864,2268
8600000US67035,1007,147,535,518,377,231,792
8600000US67036,94,7,49,47,39,38,82
8600000US67037,27987,7222,14916,14390,10757,5932,20062
8600000US67038,704,75,285,275,209,286,608
8600000US67039,3505,537,1943,1806,1309,1052,2510
8600000US67041,283,60,155,149,91,76,218
8600000US67042,15746,2122,8028,7565,5397,6291,12904
8600000US67045,3210,405,1633,1588,1009,1380,2749
8600000US67047,833,43,389,367,265,413,732
8600000US67049,39,0,15,15,11,7,24
8600000US67050,1644,289,938,925,706,244,915
8600000US67051,473,51,248,225,170,222,359
8600000US67052,8556,1828,4410,4231,3025,2310,6156
8600000US67053,552,70,297,292,206,188,495
8600000US67054,1204,252,653,637,461,396,942
8600000US67055,150,0,22,22,22,136,150
8600000US67056,3015,380,1417,1344,925,1052,2417
8600000US67057,208,32,113,111,91,78,167
8600000US67058,1842,219,1031,1013,749,599,1466
8600000US67059,915,201,501,479,303,378,736
8600000US67060,14154,1484,6953,6519,4944,3865,11542
8600000US67061,208,24,89,83,58,57,179
8600000US67062,3922,1014,1926,1909,1348,712,2887
8600000US67063,3161,621,1824,1749,1188,886,2380
8600000US67065,167,10,83,82,61,37,108
8600000US67066,350,77,171,171,143,61,282
8600000US67067,1674,467,868,843,680,111,1079
8600000US67068,4158,515,1955,1821,1364,1446,3495
8600000US67070,1103,205,550,533,361,404,810
8600000US67071,137,11,95,95,71,32,113
8600000US67072,204,19,140,132,98,62,184
8600000US67073,345,60,186,186,151,91,263
8600000US67074,1791,262,984,901,648,388,1425
8600000US67101,4194,733,2025,1920,1453,1378,3397
8600000US67103,208,28,94,94,76,44,157
8600000US67104,2504,381,1288,1243,866,850,1958
8600000US67105,268,23,116,110,75,118,262
8600000US67106,146,35,100,100,78,7,88
8600000US67107,2552,571,1278,1209,813,914,2112
8600000US67108,1470,299,833,801,607,341,1157
8600000US67109,359,31,214,210,120,116,308
8600000US67110,7937,1730,4224,4048,3244,1378,5939
8600000US67111,215,12,142,142,113,70,190
8600000US67112,232,43,110,100,75,52,211
8600000US67114,21394,3527,10937,10375,7480,6818,17607
8600000US67117,1380,517,646,634,388,328,991
8600000US67118,795,139,390,350,268,293,635
8600000US67119,1518,227,726,702,483,367,1213
8600000US67120,1361,207,848,833,692,22,707
8600000US67122,130,38,40,40,30,29,94
8600000US67123,824,46,388,354,230,460,731
8600000US67124,7927,1384,4076,3868,2961,2458,6203
8600000US67127,846,165,427,393,291,191,706
8600000US67131,256,31,130,109,95,68,223
8600000US67132,431,38,226,213,136,137,363
8600000US67133,6383,1389,3372,3301,2448,1448,4575
8600000US67134,340,28,176,168,119,105,237
8600000US67135,3541,514,1786,1724,1269,784,2880
8600000US67137,609,58,303,281,189,201,559
8600000US67138,274,11,162,159,88,77,240
8600000US67140,735,94,350,343,284,215,503
8600000US67142,399,43,175,169,121,127,316
8600000US67143,30,2,23,22,22,2,14
8600000US67144,2943,552,1478,1406,1000,692,2055
8600000US67146,1915,273,836,811,622,674,1553
8600000US67147,9764,2356,5584,5394,4051,1494,6446
8600000US67149,790,181,466,452,390,99,437
8600000US67150,55,0,16,16,12,47,49
8600000US67151,562,126,372,363,261,91,466
8600000US67152,8996,1316,4655,4266,3135,2627,7438
8600000US67154,1171,262,530,511,394,356,826
8600000US67155,183,37,104,104,67,16,128
8600000US67156,13354,2045,6660,6326,4292,5064,11081
8600000US67159,128,30,100,97,60,27,100
8600000US67202,1208,475,927,870,596,506,1036
8600000US67203,29080,4763,16162,14729,10368,11745,25307
8600000US67204,20868,2943,10234,9353,6846,8479,17612
8600000US67205,16732,5673,8524,8246,6400,1704,8828
8600000US67206,15590,6260,7918,7473,5268,3239,8790
8600000US67207,28311,4662,15213,13937,10345,10948,24341
8600000US67208,18221,3961,9646,8846,6136,7980,14770
8600000US67209,13375,2986,7412,6955,5078,2947,9648
8600000US67210,10040,895,4698,4172,3105,5272,9010
8600000US67211,20076,1300,9753,8840,6370,12691,18608
8600000US67212,44534,9742,24516,23275,16933,10902,33923
8600000US67213,20661,1389,9639,8596,5569,12873,19548
8600000US67214,15149,941,6101,5093,3385,10988,14572
8600000US67215,5769,1077,3267,3041,2236,1000,4228
8600000US67216,24565,1295,10983,9876,7026,13431,22676
8600000US67217,29631,2005,13737,12567,9002,12863,26956
8600000US67218,22936,3562,11726,10624,7103,11829,20149
8600000US67219,12224,1691,6046,5349,3999,5050,10742
8600000US67220,14836,4044,8132,7757,5191,4648,11372
8600000US67223,554,142,203,189,161,54,373
8600000US67226,18339,6793,10378,10015,7208,3772,11403
8600000US67227,278,30,174,161,93,111,184
8600000US67228,2147,813,970,967,743,53,1064
8600000US67230,10400,4358,5218,5097,3775,563,4170
8600000US67232,379,48,117,63,63,286,319
8600000US67235,12477,3740,6442,6172,4543,845,7380
8600000US67260,0,0,0,0,0,0,0
8600000US67301,12533,1814,5982,5448,3800,5435,10827
8600000US67330,1790,284,970,923,773,465,1537
8600000US67332,168,25,107,107,82,47,147
8600000US67333,2978,320,1441,1315,903,1417,2690
8600000US67334,61,3,20,17,11,37,61
8600000US67335,3285,381,1603,1473,1153,1212,2792
8600000US67336,1615,148,733,673,447,800,1473
8600000US67337,12361,1157,5800,5342,3637,5886,11091
8600000US67340,396,38,212,202,127,155,353
8600000US67341,200,43,94,79,47,72,163
8600000US67342,953,133,447,433,364,284,734
8600000US67344,779,64,356,323,252,304,715
8600000US67345,136,7,40,40,35,91,133
8600000US67346,364,66,162,156,100,104,315
8600000US67347,500,57,237,226,164,143,361
8600000US67349,1052,157,506,460,286,409,935
8600000US67351,486,15,216,207,147,79,285
8600000US67352,558,72,250,240,161,306,499
8600000US67353,495,43,207,206,148,189,430
8600000US67354,719,44,304,293,212,260,667
8600000US67355,148,25,71,52,36,69,105
8600000US67356,2693,312,1296,1242,886,1124,2409
8600000US67357,12283,1723,6079,5748,4022,5643,10612
8600000US67360,427,15,205,188,142,243,382
8600000US67361,1809,273,857,824,529,680,1600
8600000US67363,33,0,33,33,17,0,33
8600000US67364,364,29,178,150,136,188,313
8600000US67401,49760,7937,27146,25796,18628,17592,41067
8600000US67410,10137,1648,4905,4655,3538,3197,8275
8600000US67416,1220,179,672,662,559,318,837
8600000US67417,211,21,92,92,72,67,170
8600000US67418,140,28,78,70,53,27,99
8600000US67420,4356,832,2338,2276,1744,1415,3244
8600000US67422,1260,209,655,623,549,331,1051
8600000US67423,318,49,147,117,86,134,230
8600000US67425,872,127,407,376,317,240,732
8600000US67427,498,93,267,251,153,175,422
8600000US67428,1688,166,954,916,667,391,1276
8600000US67430,587,76,274,268,216,171,447
8600000US67431,2405,361,1274,1192,958,521,1796
8600000US67432,5960,1122,3049,2968,2003,1702,5112
8600000US67436,789,100,434,380,297,227,585
8600000US67437,1151,180,690,673,431,315,910
8600000US67438,360,68,178,168,119,94,318
8600000US67439,2665,520,1482,1420,1016,811,2123
8600000US67441,1063,109,536,455,371,498,908
8600000US67442,291,11,191,191,154,46,236
8600000US67443,1857,174,1058,1023,705,373,1516
8600000US67444,553,84,303,292,214,222,429
8600000US67445,573,127,242,242,185,235,517
8600000US67446,705,129,305,301,225,217,539
8600000US67447,255,62,143,143,115,37,166
8600000US67448,1226,133,667,651,480,297,929
8600000US67449,2840,323,1392,1269,842,1122,2373
8600000US67450,541,80,254,247,176,172,411
8600000US67451,898,126,492,458,339,271,762
8600000US67452,246,47,154,154,99,91,212
8600000US67454,458,54,280,276,237,108,340
8600000US67455,1862,250,984,937,738,624,1497
8600000US67456,4220,1119,2331,2231,1548,1003,3020
8600000US67457,779,126,358,334,256,319,666
8600000US67458,412,58,284,283,220,53,269
8600000US67459,247,28,170,153,134,88,207
8600000US67460,14527,2892,8246,8040,6008,3633,9939
8600000US67464,1069,178,546,521,386,350,762
8600000US67466,875,75,482,452,332,298,745
8600000US67467,2560,387,1378,1313,971,758,2150
8600000US67468,172,18,93,88,73,61,133
8600000US67470,552,80,275,273,194,164,498
8600000US67473,1663,216,878,842,628,594,1337
8600000US67474,267,57,90,87,81,75,225
8600000US67475,253,26,105,99,78,108,236
8600000US67478,59,5,34,34,29,19,55
8600000US67480,1858,191,1003,974,711,560,1497
8600000US67481,572,86,293,274,211,292,496
8600000US67482,90,0,47,40,21,38,83
8600000US67483,309,35,142,141,98,124,263
8600000US67484,854,102,443,422,291,312,754
8600000US67485,310,64,167,165,134,58,221
8600000US67487,1312,145,643,631,548,374,1074
8600000US67490,924,154,475,459,337,345,786
8600000US67491,508,85,229,224,152,131,381
8600000US67492,283,36,155,130,110,121,276
8600000US67501,23619,1563,11943,11018,8108,10886,22412
8600000US67502,24219,5363,12761,12301,8897,5412,18166
8600000US67505,2276,215,1104,1013,780,895,2007
8600000US67510,333,10,113,113,71,119,247
8600000US67511,348,48,219,214,170,58,288
8600000US67512,189,30,107,107,88,50,174
8600000US67513,48,10,31,29,16,5,32
8600000US67514,754,73,357,341,221,418,670
8600000US67515,46,22,28,28,24,22,40
8600000US67516,457,30,191,187,164,260,412
8600000US67518,68,6,48,48,35,0,31
8600000US67519,251,33,110,106,77,90,220
8600000US67520,386,113,184,181,110,99,303
8600000US67521,112,22,59,59,51,9,74
8600000US67522,2078,470,1049,1001,709,565,1580
8600000US67523,409,103,221,204,146,125,320
8600000US67524,679,50,351,329,229,350,624
8600000US67525,919,152,530,512,415,185,739
8600000US67526,2947,332,1650,1612,1065,970,2369
8600000US67529,379,28,191,186,120,134,295
8600000US67530,19003,2105,9859,9105,6639,7900,15947
8600000US67543,1916,270,1062,1026,641,476,1528
8600000US67544,3157,368,1524,1411,996,1334,2735
8600000US67545,212,30,122,120,95,57,166
8600000US67546,2427,387,1298,1268,813,687,1871
8600000US67547,1587,181,842,829,673,528,1288
8600000US67548,1314,200,734,689,516,413,1084
8600000US67550,4901,904,2501,2471,1984,1748,4006
8600000US67552,621,84,327,316,268,204,482
8600000US67553,135,11,86,83,58,52,102
8600000US67554,4046,446,2312,2170,1617,1273,3373
8600000US67556,279,31,158,141,98,122,234
8600000US67557,618,87,338,336,213,252,517
8600000US67559,44,23,31,31,24,0,25
8600000US67560,1725,275,933,899,670,532,1270
8600000US67561,1605,138,798,722,482,718,1369
8600000US67563,409,101,199,198,141,111,348
8600000US67564,291,34,189,175,117,94,237
8600000US67565,499,76,246,239,177,142,396
8600000US67566,855,85,431,411,262,133,682
8600000US67567,426,42,282,264,187,138,343
8600000US67568,223,39,104,104,62,83,220
8600000US67570,1468,213,758,735,491,581,1265
8600000US67572,404,56,211,208,174,119,287
8600000US67573,181,18,98,93,64,59,150
8600000US67574,260,25,154,148,107,62,198
8600000US67575,442,67,248,235,155,132,378
8600000US67576,1865,307,967,946,681,618,1504
8600000US67578,1309,199,642,612,398,595,1111
8600000US67579,2598,601,1351,1321,934,775,2125
8600000US67581,339,11,133,118,71,242,310
8600000US67583,800,93,386,345,245,391,699
8600000US67584,312,47,164,162,111,84,238
8600000US67601,23011,4810,13843,13325,8654,8948,18386
8600000US67621,385,62,198,188,135,125,337
8600000US67622,714,72,418,405,290,315,608
8600000US67623,234,38,108,104,84,132,215
8600000US67625,332,68,148,144,97,138,303
8600000US67626,168,23,68,68,54,62,133
8600000US67628,67,8,19,19,13,12,44
8600000US67629,180,28,130,130,72,41,173
8600000US67631,245,37,116,115,78,43,228
8600000US67632,264,36,132,131,91,80,243
8600000US67634,262,34,171,168,145,67,234
8600000US67635,141,28,52,46,39,91,141
8600000US67637,2668,519,1359,1326,1142,518,2245
8600000US67638,341,43,170,161,113,111,265
8600000US67639,167,26,87,75,56,11,110
8600000US67640,548,59,324,324,259,173,442
8600000US67642,1627,337,847,824,600,511,1267
8600000US67643,229,54,108,108,84,39,137
8600000US67644,264,40,135,130,98,133,221
8600000US67645,695,61,381,379,230,157,490
8600000US67646,658,124,342,337,231,256,537
8600000US67647,341,40,170,168,110,107,294
8600000US67648,540,67,259,236,174,202,483
8600000US67649,302,55,158,154,119,141,265
8600000US67650,203,25,113,109,69,35,152
8600000US67651,465,80,242,233,157,174,396
8600000US67653,265,24,121,101,73,120,223
8600000US67654,3172,510,1793,1762,1319,1157,2442
8600000US67656,43,0,31,31,13,0,28
8600000US67657,323,80,181,165,126,134,268
8600000US67658,162,22,96,95,50,74,96
8600000US67659,167,15,111,111,72,48,122
8600000US67660,47,8,21,21,16,0,33
8600000US67661,3104,433,1696,1611,1189,1269,2528
8600000US67663,2557,330,1435,1367,1001,863,2148
8600000US67664,381,102,208,204,164,88,315
8600000US67665,4933,936,2667,2436,1728,2052,4406
8600000US67667,189,31,128,121,105,24,131
8600000US67669,1686,352,929,914,573,553,1480
8600000US67671,1775,261,878,861,697,474,1497
8600000US67672,2401,478,1413,1397,1086,636,1886
8600000US67673,110,19,45,43,28,41,97
8600000US67674,87,0,78,22,21,73,81
8600000US67675,235,17,76,64,49,152,222
8600000US67701,6290,1126,3713,3639,2423,1633,4905
8600000US67730,1558,324,795,786,600,545,1290
8600000US67731,709,110,364,352,205,254,580
8600000US67732,437,100,250,250,132,95,327
8600000US67733,96,35,74,74,57,3,71
8600000US67734,209,31,94,94,76,91,174
8600000US67735,5548,506,2884,2767,2105,2453,5054
8600000US67736,207,41,118,115,88,64,143
8600000US67737,523,64,283,275,212,226,430
8600000US67738,524,96,262,257,211,186,388
8600000US67739,246,11,110,100,62,88,216
8600000US67740,1625,275,837,825,634,527,1290
8600000US67741,228,22,102,99,76,75,172
8600000US67743,157,20,91,76,47,23,152
8600000US67744,208,52,139,129,106,53,149
8600000US67745,308,62,150,149,122,131,218
8600000US67747,259,27,123,118,74,124,202
8600000US67748,2260,352,1223,1167,863,611,1821
8600000US67749,2206,486,1142,1113,817,816,1806
8600000US67751,193,14,94,92,61,89,172
8600000US67752,1335,227,696,687,500,526,1153
8600000US67753,528,58,247,246,199,240,471
8600000US67756,1916,314,972,959,707,612,1539
8600000US67757,522,60,296,292,217,143,409
8600000US67758,905,146,476,446,365,271,660
8600000US67761,272,52,119,111,77,90,228
8600000US67762,427,79,225,220,181,114,271
8600000US67764,504,61,262,261,230,180,410
8600000US67801,30487,3026,15594,14518,10714,13853,26304
8600000US67831,1014,225,552,543,391,324,819
8600000US67834,1012,170,488,483,392,249,721
8600000US67835,2971,351,1628,1569,1115,806,2423
8600000US67836,122,27,65,65,43,34,101
8600000US67837,890,66,475,463,355,293,690
8600000US67838,1062,69,498,483,330,458,960
8600000US67839,1270,186,712,706,550,285,1048
8600000US67840,84,0,32,32,26,62,83
8600000US67841,428,61,169,151,123,127,375
8600000US67842,556,62,317,303,230,216,402
8600000US67843,157,32,26,26,19,125,132
8600000US67844,647,108,345,335,267,221,544
8600000US67846,33350,3631,17787,16976,12570,14617,28480
8600000US67849,445,69,242,236,174,68,344
8600000US67850,420,63,242,225,171,77,345
8600000US67851,2780,316,1430,1360,1058,809,2203
8600000US67853,881,163,531,521,381,268,648
8600000US67854,1343,241,733,713,575,321,1072
8600000US67855,1872,268,992,961,670,731,1622
8600000US67857,128,6,65,65,19,42,114
8600000US67859,711,35,375,362,293,288,632
8600000US67860,2721,354,1442,1422,962,864,2077
8600000US67861,1856,168,940,905,631,919,1579
8600000US67862,266,27,168,162,124,91,240
8600000US67863,283,51,161,161,105,23,195
8600000US67864,2210,342,1132,1091,857,580,1843
8600000US67865,1026,177,480,474,356,458,855
8600000US67867,1518,132,815,815,549,458,1260
8600000US67868,252,46,118,118,92,143,150
8600000US67869,1491,187,797,786,544,510,1314
8600000US67870,1397,137,768,720,552,585,1151
8600000US67871,4898,705,2824,2662,1877,1626,3536
8600000US67876,1175,222,605,599,486,252,871
8600000US67877,2447,305,1248,1215,903,851,1846
8600000US67878,2336,195,1223,1192,930,989,1976
8600000US67879,1196,226,605,592,503,449,983
8600000US67880,7806,866,3926,3643,2819,2505,6146
8600000US67882,276,44,130,130,87,129,231
8600000US67901,21886,1492,11577,10502,7742,9363,19148
8600000US67950,2342,208,1112,1041,847,819,2064
8600000US67951,4957,471,2426,2358,1699,1651,3742
8600000US67952,658,67,310,307,236,285,585
8600000US67953,150,13,79,79,56,48,134
8600000US67954,611,72,337,332,252,175,484
8600000US68001,139,14,95,94,78,16,100
8600000US68002,2173,369,1137,1115,789,469,1494
8600000US68003,4539,954,2534,2450,1875,850,3124
8600000US68004,866,107,472,462,339,336,715
8600000US68005,23770,4252,12316,11251,8312,7885,18962
8600000US68007,8961,2907,5045,4961,3726,696,4896
8600000US68008,11982,2444,6517,6461,4680,2521,8521
8600000US68010,337,4,119,118,20,324,337
8600000US68014,277,20,140,139,110,93,258
8600000US68015,1019,136,545,521,378,274,867
8600000US68016,419,58,210,196,160,79,287
8600000US68017,1526,252,833,833,627,324,1023
8600000US68018,573,132,234,231,178,240,420
8600000US68019,481,41,244,223,166,205,423
8600000US68020,657,56,302,274,152,347,556
8600000US68022,19506,6784,10964,10784,7918,1788,9780
8600000US68023,2232,621,1290,1253,913,293,1050
8600000US68025,29444,3992,15826,14984,10285,10181,24666
8600000US68028,11655,3032,6606,6422,4702,983,7095
8600000US68029,880,128,584,556,361,166,616
8600000US68030,832,104,453,445,339,274,699
8600000US68031,1760,307,952,934,675,284,1352
8600000US68033,359,62,188,184,148,91,278
8600000US68034,981,139,486,470,331,294,582
8600000US68036,282,19,190,161,152,68,210
8600000US68037,1935,323,1014,992,723,320,1438
8600000US68038,1258,151,614,603,435,406,1018
8600000US68039,1187,26,365,239,178,969,1160
8600000US68040,577,26,237,234,158,235,556
8600000US68041,1110,141,649,622,487,233,868
8600000US68042,93,4,56,53,33,28,63
8600000US68044,635,79,282,268,176,289,503
8600000US68045,1886,299,905,883,649,518,1527
8600000US68046,26533,7412,14621,14177,10472,3718,16352
8600000US68047,1717,275,911,904,681,488,1156
8600000US68048,12669,2161,6705,6438,4896,2341,9096
8600000US68050,681,59,308,306,210,232,587
8600000US68055,328,21,153,145,108,190,289
8600000US68057,1517,237,907,865,632,457,1227
8600000US68058,352,104,194,184,160,82,193
8600000US68059,2777,535,1480,1466,990,355,1996
8600000US68061,2287,251,1051,1024,777,568,1859
8600000US68062,333,42,186,178,137,63,284
8600000US68063,258,33,144,127,101,81,215
8600000US68064,3231,561,1767,1612,1233,1006,2371
8600000US68065,1473,231,778,755,555,322,1162
8600000US68066,5321,1063,2759,2639,1852,1374,3810
8600000US68067,1239,70,464,368,226,808,1197
8600000US68068,52,13,25,25,18,3,33
8600000US68069,2888,728,1615,1586,1064,562,1486
8600000US68070,802,66,404,393,324,189,607
8600000US68071,2078,110,843,676,509,1244,2013
8600000US68072,26,0,18,18,12,4,26
8600000US68073,1811,271,1035,994,768,274,1254
8600000US68102,4286,1787,2933,2834,2288,1741,3149
8600000US68104,34804,5113,18813,17086,12345,16266,30158
8600000US68105,24144,3677,12742,11624,7690,13359,21784
8600000US68106,19648,5788,12175,11600,8040,5899,14873
8600000US68107,31446,1395,15034,13623,9406,19968,30333
8600000US68108,14671,1171,6919,6271,4091,8792,13943
8600000US68110,7840,481,3309,2763,1803,5826,7485
8600000US68111,21496,1324,9388,7932,5037,15671,20694
8600000US68112,10609,1501,5279,4893,3431,4550,9321
8600000US68113,468,102,181,168,195,218,406
8600000US68114,17180,5517,9431,8909,6259,4881,11792
8600000US68116,29206,9973,16734,16224,12282,3397,17288
8600000US68117,8568,585,4584,4261,2872,4208,7712
8600000US68118,9051,4047,5254,5124,3788,619,3536
8600000US68122,11261,2876,6375,6166,4671,2259,8150
8600000US68123,30034,7267,15110,14568,12296,5788,21108
8600000US68124,15231,5262,8067,7784,5440,3977,9736
