GEO.id,GEO.display-label,ESTAB,EMP,PAYQTR1,PAYANN
Geographic identifier code,Geographic area name,Number of establishments,Paid employees for pay period including March 12 (number),"First-quarter payroll ($1,000)","Annual payroll ($1,000)"
8610000US70394,"ZIP 70394 (Raceland, LA)",211,2340,21897,88312
8610000US70395,"ZIP 70395 (Schriever, LA)",86,1465,19077,78100
8610000US70397,"ZIP 70397 (Theriot, LA)",14,29,214,1120
8610000US70401,"ZIP 70401 (Hammond, LA)",620,9861,69073,298936
8610000US70402,"ZIP 70402 (Hammond, LA)",4,c,D,D
8610000US70403,"ZIP 70403 (Hammond, LA)",685,14095,143028,600805
8610000US70404,"ZIP 70404 (Hammond, LA)",33,406,3787,14365
8610000US70420,"ZIP 70420 (Abita Springs, LA)",125,1009,9693,39849
8610000US70421,"ZIP 70421 (Akers, LA)",5,91,491,2297
8610000US70422,"ZIP 70422 (Amite, LA)",251,2983,18239,73240
8610000US70426,"ZIP 70426 (Angie, LA)",18,232,1016,4623
8610000US70427,"ZIP 70427 (Bogalusa, LA)",330,5889,47216,200850
8610000US70429,"ZIP 70429 (Bogalusa, LA)",11,79,725,2063
8610000US70431,"ZIP 70431 (Bush, LA)",40,131,933,4049
8610000US70433,"ZIP 70433 (Covington, LA)",1586,27757,341115,1348707
8610000US70434,"ZIP 70434 (Covington, LA)",34,525,5058,23213
8610000US70435,"ZIP 70435 (Covington, LA)",206,1430,16475,69898
8610000US70436,"ZIP 70436 (Fluker, LA)",5,31,231,1050
8610000US70437,"ZIP 70437 (Folsom, LA)",113,457,2633,12147
8610000US70438,"ZIP 70438 (Franklinton, LA)",260,3222,25447,104078
8610000US70441,"ZIP 70441 (Greensburg, LA)",68,950,7266,32640
8610000US70442,"ZIP 70442 (Husser, LA)",10,31,252,940
8610000US70443,"ZIP 70443 (Independence, LA)",95,1030,8461,37353
8610000US70444,"ZIP 70444 (Kentwood, LA)",125,1016,6301,29029
8610000US70445,"ZIP 70445 (Lacombe, LA)",121,1704,16835,68134
8610000US70446,"ZIP 70446 (Loranger, LA)",53,312,2066,9431
8610000US70447,"ZIP 70447 (Madisonville, LA)",250,2699,30434,126685
8610000US70448,"ZIP 70448 (Mandeville, LA)",613,5888,54658,240731
8610000US70449,"ZIP 70449 (Maurepas, LA)",40,376,2064,9413
8610000US70450,"ZIP 70450 (Mount Hermon, LA)",11,53,371,1419
8610000US70451,"ZIP 70451 (Natalbany, LA)",5,70,347,1041
8610000US70452,"ZIP 70452 (Pearl River, LA)",184,1900,15985,71031
8610000US70453,"ZIP 70453 (Pine Grove, LA)",10,65,492,2154
8610000US70454,"ZIP 70454 (Ponchatoula, LA)",334,3503,24793,112443
8610000US70455,"ZIP 70455 (Robert, LA)",38,1248,13551,52709
8610000US70456,"ZIP 70456 (Roseland, LA)",31,790,6977,30679
8610000US70457,"ZIP 70457 (Saint Benedict, LA)",2,b,D,D
8610000US70458,"ZIP 70458 (Slidell, LA)",1057,11991,99004,409489
8610000US70459,"ZIP 70459 (Slidell, LA)",23,407,3144,14231
8610000US70460,"ZIP 70460 (Slidell, LA)",416,4758,32590,136406
8610000US70461,"ZIP 70461 (Slidell, LA)",502,6322,55998,242149
8610000US70462,"ZIP 70462 (Springfield, LA)",54,334,1873,8908
8610000US70463,"ZIP 70463 (Sun, LA)",6,17,46,185
8610000US70465,"ZIP 70465 (Tangipahoa, LA)",4,51,184,796
8610000US70466,"ZIP 70466 (Tickfaw, LA)",66,325,1844,8450
8610000US70467,"ZIP 70467 (Varnado, LA)",2,a,D,D
8610000US70469,"ZIP 70469 (Slidell, LA)",6,43,554,2300
8610000US70470,"ZIP 70470 (Mandeville, LA)",21,231,1834,7787
8610000US70471,"ZIP 70471 (Mandeville, LA)",972,9564,99582,404555
8610000US70501,"ZIP 70501 (Lafayette, LA)",877,12048,109875,436840
8610000US70502,"ZIP 70502 (Lafayette, LA)",49,872,7525,33943
8610000US70503,"ZIP 70503 (Lafayette, LA)",1705,21881,208920,869466
8610000US70504,"ZIP 70504 (Lafayette, LA)",3,c,D,D
8610000US70505,"ZIP 70505 (Lafayette, LA)",63,1322,25484,80324
8610000US70506,"ZIP 70506 (Lafayette, LA)",1342,20385,199380,826658
8610000US70507,"ZIP 70507 (Lafayette, LA)",404,7138,66462,275822
8610000US70508,"ZIP 70508 (Lafayette, LA)",2047,34580,456925,1798503
8610000US70509,"ZIP 70509 (Lafayette, LA)",28,3837,42170,194355
8610000US70510,"ZIP 70510 (Abbeville, LA)",556,7024,62607,256175
8610000US70511,"ZIP 70511 (Abbeville, LA)",18,146,1394,5739
8610000US70512,"ZIP 70512 (Arnaudville, LA)",117,997,13348,51572
8610000US70513,"ZIP 70513 (Avery Island, LA)",5,519,7577,36704
8610000US70514,"ZIP 70514 (Baldwin, LA)",28,274,2713,11221
8610000US70515,"ZIP 70515 (Basile, LA)",40,317,1920,9755
8610000US70516,"ZIP 70516 (Branch, LA)",22,124,736,3248
8610000US70517,"ZIP 70517 (Breaux Bridge, LA)",479,5750,41568,170173
8610000US70518,"ZIP 70518 (Broussard, LA)",820,18668,298529,1147161
8610000US70519,"ZIP 70519 (Cade, LA)",4,213,2248,8251
8610000US70520,"ZIP 70520 (Carencro, LA)",325,3233,31264,131660
8610000US70521,"ZIP 70521 (Cecilia, LA)",4,64,317,1432
8610000US70522,"ZIP 70522 (Centerville, LA)",15,410,6495,24493
8610000US70523,"ZIP 70523 (Charenton, LA)",9,f,D,D
8610000US70524,"ZIP 70524 (Chataignier, LA)",3,8,20,74
8610000US70525,"ZIP 70525 (Church Point, LA)",170,1779,11242,47828
8610000US70526,"ZIP 70526 (Crowley, LA)",461,5840,44796,179656
8610000US70527,"ZIP 70527 (Crowley, LA)",37,349,2827,10697
8610000US70528,"ZIP 70528 (Delcambre, LA)",38,642,7868,30596
8610000US70529,"ZIP 70529 (Duson, LA)",162,1363,11827,46326
8610000US70531,"ZIP 70531 (Egan, LA)",17,48,738,3084
8610000US70532,"ZIP 70532 (Elton, LA)",26,174,1074,4025
8610000US70533,"ZIP 70533 (Erath, LA)",85,687,7768,27031
8610000US70534,"ZIP 70534 (Estherwood, LA)",9,144,2006,6434
8610000US70535,"ZIP 70535 (Eunice, LA)",477,7347,72518,330346
8610000US70537,"ZIP 70537 (Evangeline, LA)",11,74,1409,4717
8610000US70538,"ZIP 70538 (Franklin, LA)",236,3264,33793,134394
8610000US70541,"ZIP 70541 (Grand Coteau, LA)",33,330,3032,13422
8610000US70542,"ZIP 70542 (Gueydan, LA)",54,241,1750,7270
8610000US70543,"ZIP 70543 (Iota, LA)",41,180,1155,4844
8610000US70544,"ZIP 70544 (Jeanerette, LA)",112,1561,14611,60931
8610000US70546,"ZIP 70546 (Jennings, LA)",419,5301,46744,183905
8610000US70548,"ZIP 70548 (Kaplan, LA)",147,1294,9158,36191
8610000US70549,"ZIP 70549 (Lake Arthur, LA)",61,501,4085,15981
8610000US70550,"ZIP 70550 (Lawtell, LA)",20,76,522,2473
8610000US70551,"ZIP 70551 (Leonville, LA)",6,39,192,766
8610000US70552,"ZIP 70552 (Loreauville, LA)",34,384,3558,16116
8610000US70554,"ZIP 70554 (Mamou, LA)",82,1022,6629,29042
8610000US70555,"ZIP 70555 (Maurice, LA)",151,1386,17224,63861
8610000US70556,"ZIP 70556 (Mermentau, LA)",16,252,1986,9229
8610000US70558,"ZIP 70558 (Milton, LA)",9,61,326,1327
8610000US70559,"ZIP 70559 (Morse, LA)",19,81,1132,3952
8610000US70560,"ZIP 70560 (New Iberia, LA)",1166,20432,236562,888383
8610000US70562,"ZIP 70562 (New Iberia, LA)",57,1763,21416,92460
8610000US70563,"ZIP 70563 (New Iberia, LA)",271,2112,22340,92506
8610000US70569,"ZIP 70569 (Lydia, LA)",7,81,574,2532
8610000US70570,"ZIP 70570 (Opelousas, LA)",778,10838,88912,371380
8610000US70571,"ZIP 70571 (Opelousas, LA)",20,109,867,3990
8610000US70575,"ZIP 70575 (Perry, LA)",3,20,149,550
8610000US70576,"ZIP 70576 (Pine Prairie, LA)",18,263,1603,6192
8610000US70577,"ZIP 70577 (Port Barre, LA)",56,619,4301,17404
8610000US70578,"ZIP 70578 (Rayne, LA)",280,2953,25437,101891
8610000US70580,"ZIP 70580 (Reddell, LA)",5,17,163,624
8610000US70581,"ZIP 70581 (Roanoke, LA)",14,97,748,2672
8610000US70582,"ZIP 70582 (Saint Martinville, LA)",296,2669,21373,86029
8610000US70583,"ZIP 70583 (Scott, LA)",380,5801,65260,306581
8610000US70584,"ZIP 70584 (Sunset, LA)",79,443,3695,16334
8610000US70585,"ZIP 70585 (Turkey Creek, LA)",11,24,117,516
8610000US70586,"ZIP 70586 (Ville Platte, LA)",349,4626,37421,145870
8610000US70589,"ZIP 70589 (Washington, LA)",49,327,2549,10568
8610000US70591,"ZIP 70591 (Welsh, LA)",84,741,5691,24363
8610000US70592,"ZIP 70592 (Youngsville, LA)",351,3812,44168,167952
8610000US70593,"ZIP 70593 (Lafayette, LA)",4,21,219,1500
8610000US70596,"ZIP 70596 (Lafayette, LA)",16,222,2168,9693
8610000US70598,"ZIP 70598 (Lafayette, LA)",34,342,4682,17948
8610000US70601,"ZIP 70601 (Lake Charles, LA)",1420,23739,204752,889969
8610000US70602,"ZIP 70602 (Lake Charles, LA)",43,2004,37380,152157
8610000US70605,"ZIP 70605 (Lake Charles, LA)",760,11859,107709,437189
8610000US70606,"ZIP 70606 (Lake Charles, LA)",26,325,5204,19155
8610000US70607,"ZIP 70607 (Lake Charles, LA)",329,4272,34977,153664
8610000US70609,"ZIP 70609 (Lake Charles, LA)",9,60,370,1608
8610000US70611,"ZIP 70611 (Lake Charles, LA)",215,1714,10418,44659
8610000US70612,"ZIP 70612 (Lake Charles, LA)",14,128,815,3531
8610000US70615,"ZIP 70615 (Lake Charles, LA)",229,3626,45207,186916
8610000US70616,"ZIP 70616 (Lake Charles, LA)",14,159,1587,6332
8610000US70629,"ZIP 70629 (Lake Charles, LA)",35,698,10515,42411
8610000US70630,"ZIP 70630 (Bell City, LA)",21,247,2899,12473
8610000US70631,"ZIP 70631 (Cameron, LA)",60,680,9232,35982
8610000US70632,"ZIP 70632 (Creole, LA)",6,19,157,590
8610000US70633,"ZIP 70633 (Dequincy, LA)",105,1201,9416,37175
8610000US70634,"ZIP 70634 (Deridder, LA)",528,6505,63832,255674
8610000US70637,"ZIP 70637 (Dry Creek, LA)",6,71,340,1653
8610000US70638,"ZIP 70638 (Elizabeth, LA)",5,15,77,315
8610000US70639,"ZIP 70639 (Evans, LA)",8,30,286,1132
8610000US70640,"ZIP 70640 (Fenton, LA)",4,a,D,D
8610000US70643,"ZIP 70643 (Grand Chenier, LA)",15,61,1066,4194
8610000US70644,"ZIP 70644 (Grant, LA)",2,b,D,D
8610000US70645,"ZIP 70645 (Hackberry, LA)",25,337,6003,70891
8610000US70646,"ZIP 70646 (Hayes, LA)",5,17,81,386
8610000US70647,"ZIP 70647 (Iowa, LA)",106,972,6649,28246
8610000US70648,"ZIP 70648 (Kinder, LA)",109,1384,8685,37411
8610000US70650,"ZIP 70650 (Lacassine, LA)",10,145,1144,4886
8610000US70651,"ZIP 70651 (Leblanc, LA)",1,a,D,D
8610000US70652,"ZIP 70652 (Longville, LA)",16,95,1035,3810
8610000US70653,"ZIP 70653 (Merryville, LA)",45,324,1987,8545
8610000US70654,"ZIP 70654 (Mittie, LA)",3,4,31,86
8610000US70655,"ZIP 70655 (Oberlin, LA)",39,309,1343,4459
8610000US70656,"ZIP 70656 (Pitkin, LA)",21,88,621,2242
8610000US70657,"ZIP 70657 (Ragley, LA)",23,96,906,3728
8610000US70658,"ZIP 70658 (Reeves, LA)",7,30,128,545
8610000US70659,"ZIP 70659 (Rosepine, LA)",18,134,821,3929
8610000US70660,"ZIP 70660 (Singer, LA)",9,97,1169,3419
8610000US70661,"ZIP 70661 (Starks, LA)",8,35,226,967
8610000US70662,"ZIP 70662 (Sugartown, LA)",3,b,D,D
8610000US70663,"ZIP 70663 (Sulphur, LA)",641,10118,99913,393542
8610000US70664,"ZIP 70664 (Sulphur, LA)",31,423,3569,15388
8610000US70665,"ZIP 70665 (Sulphur, LA)",191,4359,55362,245749
8610000US70668,"ZIP 70668 (Vinton, LA)",73,1676,12770,54215
8610000US70669,"ZIP 70669 (Westlake, LA)",232,7451,158435,560636
8610000US70706,"ZIP 70706 (Denham Springs, LA)",192,1980,13176,55399
8610000US70707,"ZIP 70707 (Gonzales, LA)",16,156,1521,6080
8610000US70710,"ZIP 70710 (Addis, LA)",42,773,10139,45029
8610000US70711,"ZIP 70711 (Albany, LA)",69,568,2581,10635
8610000US70712,"ZIP 70712 (Angola, LA)",3,12,58,272
8610000US70714,"ZIP 70714 (Baker, LA)",252,2897,21893,83820
8610000US70715,"ZIP 70715 (Batchelor, LA)",19,274,2272,9699
8610000US70718,"ZIP 70718 (Brittany, LA)",1,a,D,D
8610000US70719,"ZIP 70719 (Brusly, LA)",52,902,8843,36117
8610000US70721,"ZIP 70721 (Carville, LA)",6,615,12513,56180
8610000US70722,"ZIP 70722 (Clinton, LA)",111,1108,7558,34826
8610000US70723,"ZIP 70723 (Convent, LA)",49,2381,70247,229081
8610000US70725,"ZIP 70725 (Darrow, LA)",18,138,2414,10394
8610000US70726,"ZIP 70726 (Denham Springs, LA)",901,10849,76889,333434
8610000US70727,"ZIP 70727 (Denham Springs, LA)",22,370,2851,11101
8610000US70729,"ZIP 70729 (Erwinville, LA)",11,111,1022,5229
8610000US70730,"ZIP 70730 (Ethel, LA)",18,111,1092,4657
8610000US70732,"ZIP 70732 (Fordoche, LA)",11,53,289,2162
8610000US70733,"ZIP 70733 (French Settlement, LA)",14,47,245,1011
8610000US70734,"ZIP 70734 (Geismar, LA)",207,6923,165522,619487
8610000US70736,"ZIP 70736 (Glynn, LA)",3,6,45,131
8610000US70737,"ZIP 70737 (Gonzales, LA)",1013,16622,150942,641069
8610000US70738,"ZIP 70738 (Burnside, LA)",3,e,D,D
8610000US70739,"ZIP 70739 (Greenwell Springs, LA)",170,1406,12554,53260
8610000US70740,"ZIP 70740 (Grosse Tete, LA)",23,205,1557,6816
8610000US70743,"ZIP 70743 (Hester, LA)",2,a,D,D
8610000US70744,"ZIP 70744 (Holden, LA)",45,969,9422,40586
8610000US70747,"ZIP 70747 (Innis, LA)",4,65,590,2612
8610000US70748,"ZIP 70748 (Jackson, LA)",66,1636,18096,74124
8610000US70749,"ZIP 70749 (Jarreau, LA)",13,90,1103,4222
8610000US70750,"ZIP 70750 (Krotz Springs, LA)",32,536,8301,35953
8610000US70752,"ZIP 70752 (Lakeland, LA)",4,c,D,D
8610000US70753,"ZIP 70753 (Lettsworth, LA)",6,50,385,1316
8610000US70754,"ZIP 70754 (Livingston, LA)",110,1367,20215,108645
8610000US70755,"ZIP 70755 (Livonia, LA)",41,526,3844,16029
8610000US70756,"ZIP 70756 (Lottie, LA)",6,92,1257,4588
8610000US70757,"ZIP 70757 (Maringouin, LA)",26,162,1572,6472
8610000US70759,"ZIP 70759 (Morganza, LA)",19,103,491,2380
8610000US70760,"ZIP 70760 (New Roads, LA)",193,2686,28807,105184
8610000US70761,"ZIP 70761 (Norwood, LA)",7,43,351,1495
8610000US70762,"ZIP 70762 (Oscar, LA)",11,38,276,1381
8610000US70763,"ZIP 70763 (Paulina, LA)",36,355,2827,13747
8610000US70764,"ZIP 70764 (Plaquemine, LA)",297,5563,99502,340494
8610000US70765,"ZIP 70765 (Plaquemine, LA)",18,915,17777,74647
8610000US70767,"ZIP 70767 (Port Allen, LA)",438,9607,111280,490106
8610000US70769,"ZIP 70769 (Prairieville, LA)",602,9391,104158,478845
8610000US70770,"ZIP 70770 (Pride, LA)",19,110,556,2456
8610000US70772,"ZIP 70772 (Rosedale, LA)",8,39,324,1360
8610000US70773,"ZIP 70773 (Rougon, LA)",1,a,D,D
8610000US70774,"ZIP 70774 (Saint Amant, LA)",85,927,7935,28925
8610000US70775,"ZIP 70775 (Saint Francisville, LA)",175,2631,44080,136116
8610000US70776,"ZIP 70776 (Saint Gabriel, LA)",103,2168,40369,165485
8610000US70777,"ZIP 70777 (Slaughter, LA)",53,484,4115,15312
8610000US70778,"ZIP 70778 (Sorrento, LA)",45,573,8176,32533
8610000US70780,"ZIP 70780 (Sunshine, LA)",11,246,3344,13595
8610000US70782,"ZIP 70782 (Tunica, LA)",3,4,22,77
8610000US70783,"ZIP 70783 (Ventress, LA)",17,123,944,4675
8610000US70784,"ZIP 70784 (Wakefield, LA)",3,b,D,D
8610000US70785,"ZIP 70785 (Walker, LA)",274,4314,39991,169397
8610000US70786,"ZIP 70786 (Watson, LA)",9,83,477,1960
8610000US70787,"ZIP 70787 (Weyanoke, LA)",1,a,D,D
8610000US70788,"ZIP 70788 (White Castle, LA)",56,1261,24191,147748
8610000US70789,"ZIP 70789 (Wilson, LA)",3,b,D,D
8610000US70791,"ZIP 70791 (Zachary, LA)",446,7003,75650,302326
8610000US70792,"ZIP 70792 (Uncle Sam, LA)",4,c,D,D
8610000US70801,"ZIP 70801 (Baton Rouge, LA)",207,3275,54971,197977
8610000US70802,"ZIP 70802 (Baton Rouge, LA)",642,11262,124075,480298
8610000US70803,"ZIP 70803 (Baton Rouge, LA)",64,871,4225,15808
8610000US70804,"ZIP 70804 (Baton Rouge, LA)",3,10,69,292
8610000US70805,"ZIP 70805 (Baton Rouge, LA)",485,9996,147783,594681
8610000US70806,"ZIP 70806 (Baton Rouge, LA)",1279,19667,190608,777369
8610000US70807,"ZIP 70807 (Baton Rouge, LA)",168,3181,34771,144113
8610000US70808,"ZIP 70808 (Baton Rouge, LA)",1180,21896,223635,873525
8610000US70809,"ZIP 70809 (Baton Rouge, LA)",1994,73229,1033106,4106915
8610000US70810,"ZIP 70810 (Baton Rouge, LA)",1030,17133,204969,834338
8610000US70811,"ZIP 70811 (Baton Rouge, LA)",118,1309,14681,59290
8610000US70812,"ZIP 70812 (Baton Rouge, LA)",29,366,2083,8993
8610000US70813,"ZIP 70813 (Baton Rouge, LA)",5,92,474,2118
8610000US70814,"ZIP 70814 (Baton Rouge, LA)",341,3956,36827,163532
8610000US70815,"ZIP 70815 (Baton Rouge, LA)",798,15314,153378,663215
8610000US70816,"ZIP 70816 (Baton Rouge, LA)",1512,24191,250313,1099765
8610000US70817,"ZIP 70817 (Baton Rouge, LA)",673,13312,171130,764557
8610000US70818,"ZIP 70818 (Baton Rouge, LA)",205,2877,16059,69642
8610000US70819,"ZIP 70819 (Baton Rouge, LA)",66,971,10718,44264
8610000US70820,"ZIP 70820 (Baton Rouge, LA)",140,2797,25335,104187
8610000US70821,"ZIP 70821 (Baton Rouge, LA)",35,1290,20096,85830
8610000US70825,"ZIP 70825 (Baton Rouge, LA)",23,224,4863,20710
8610000US70826,"ZIP 70826 (Baton Rouge, LA)",2,a,D,D
8610000US70827,"ZIP 70827 (Baton Rouge, LA)",21,638,4905,23267
8610000US70835,"ZIP 70835 (Baton Rouge, LA)",5,94,1297,5473
8610000US70836,"ZIP 70836 (Baton Rouge, LA)",157,2477,10262,42743
8610000US70837,"ZIP 70837 (Baton Rouge, LA)",7,20,129,642
8610000US70874,"ZIP 70874 (Baton Rouge, LA)",6,93,365,1543
8610000US70879,"ZIP 70879 (Baton Rouge, LA)",18,150,1828,8040
8610000US70884,"ZIP 70884 (Baton Rouge, LA)",17,187,2539,13590
8610000US70892,"ZIP 70892 (Baton Rouge, LA)",3,b,D,D
8610000US70894,"ZIP 70894 (Baton Rouge, LA)",4,101,436,1810
8610000US70895,"ZIP 70895 (Baton Rouge, LA)",17,370,4460,19851
8610000US70896,"ZIP 70896 (Baton Rouge, LA)",16,162,2227,9714
8610000US70898,"ZIP 70898 (Baton Rouge, LA)",16,261,2838,15279
8610000US71001,"ZIP 71001 (Arcadia, LA)",112,2589,24834,95920
8610000US71002,"ZIP 71002 (Ashland, LA)",2,a,D,D
8610000US71003,"ZIP 71003 (Athens, LA)",10,110,714,2189
8610000US71004,"ZIP 71004 (Belcher, LA)",11,48,537,2720
8610000US71006,"ZIP 71006 (Benton, LA)",163,1292,8246,36055
8610000US71007,"ZIP 71007 (Bethany, LA)",16,114,769,3159
8610000US71008,"ZIP 71008 (Bienville, LA)",7,51,719,2968
8610000US71009,"ZIP 71009 (Blanchard, LA)",10,80,334,1414
8610000US71016,"ZIP 71016 (Castor, LA)",21,111,841,3834
8610000US71018,"ZIP 71018 (Cotton Valley, LA)",12,203,2975,12059
8610000US71019,"ZIP 71019 (Coushatta, LA)",139,2099,23047,85233
8610000US71021,"ZIP 71021 (Cullen, LA)",8,27,151,1937
8610000US71023,"ZIP 71023 (Doyline, LA)",20,82,731,2955
8610000US71024,"ZIP 71024 (Dubberly, LA)",14,72,714,2448
8610000US71027,"ZIP 71027 (Frierson, LA)",24,458,9946,34275
8610000US71028,"ZIP 71028 (Gibsland, LA)",12,84,885,3964
8610000US71029,"ZIP 71029 (Gilliam, LA)",10,61,526,2350
8610000US71030,"ZIP 71030 (Gloster, LA)",11,176,959,4341
8610000US71031,"ZIP 71031 (Goldonna, LA)",10,231,2280,6659
8610000US71032,"ZIP 71032 (Grand Cane, LA)",35,361,5325,17494
8610000US71033,"ZIP 71033 (Greenwood, LA)",56,598,3865,17577
8610000US71034,"ZIP 71034 (Hall Summit, LA)",1,a,D,D
8610000US71037,"ZIP 71037 (Haughton, LA)",224,2142,21654,83932
8610000US71038,"ZIP 71038 (Haynesville, LA)",65,599,7053,28825
8610000US71039,"ZIP 71039 (Heflin, LA)",11,33,187,783
8610000US71040,"ZIP 71040 (Homer, LA)",143,1774,14469,58944
8610000US71043,"ZIP 71043 (Hosston, LA)",8,77,531,2420
8610000US71044,"ZIP 71044 (Ida, LA)",6,20,200,877
8610000US71045,"ZIP 71045 (Jamestown, LA)",5,8,51,155
8610000US71046,"ZIP 71046 (Keatchie, LA)",7,24,361,1321
8610000US71047,"ZIP 71047 (Keithville, LA)",132,876,10015,39564
8610000US71048,"ZIP 71048 (Lisbon, LA)",3,10,93,530
8610000US71049,"ZIP 71049 (Logansport, LA)",49,522,5708,17814
8610000US71051,"ZIP 71051 (Elm Grove, LA)",22,104,773,3497
8610000US71052,"ZIP 71052 (Mansfield, LA)",205,3184,41004,158325
8610000US71055,"ZIP 71055 (Minden, LA)",478,7018,68103,268961
8610000US71058,"ZIP 71058 (Minden, LA)",16,217,1150,6720
8610000US71060,"ZIP 71060 (Mooringsport, LA)",17,266,3784,12518
8610000US71061,"ZIP 71061 (Oil City, LA)",53,456,5368,19606
8610000US71063,"ZIP 71063 (Pelican, LA)",5,39,198,761
8610000US71064,"ZIP 71064 (Plain Dealing, LA)",35,269,1537,6221
8610000US71065,"ZIP 71065 (Pleasant Hill, LA)",14,73,646,2592
8610000US71067,"ZIP 71067 (Princeton, LA)",23,318,4103,16305
8610000US71068,"ZIP 71068 (Ringgold, LA)",58,372,2666,10116
8610000US71069,"ZIP 71069 (Rodessa, LA)",6,24,125,458
8610000US71070,"ZIP 71070 (Saline, LA)",21,161,1207,5444
8610000US71071,"ZIP 71071 (Sarepta, LA)",51,785,4859,20453
8610000US71072,"ZIP 71072 (Shongaloo, LA)",17,91,859,2472
8610000US71073,"ZIP 71073 (Sibley, LA)",46,869,11284,44354
8610000US71075,"ZIP 71075 (Springhill, LA)",158,1821,13510,54479
8610000US71078,"ZIP 71078 (Stonewall, LA)",87,508,4114,18280
8610000US71079,"ZIP 71079 (Summerfield, LA)",2,a,D,D
8610000US71080,"ZIP 71080 (Taylor, LA)",5,42,524,4458
8610000US71082,"ZIP 71082 (Vivian, LA)",91,1179,10175,40201
8610000US71101,"ZIP 71101 (Shreveport, LA)",803,15954,189905,762769
8610000US71102,"ZIP 71102 (Shreveport, LA)",3,b,D,D
8610000US71103,"ZIP 71103 (Shreveport, LA)",252,8822,103469,457389
8610000US71104,"ZIP 71104 (Shreveport, LA)",361,4231,27335,118100
8610000US71105,"ZIP 71105 (Shreveport, LA)",1064,17225,130331,544600
8610000US71106,"ZIP 71106 (Shreveport, LA)",998,13326,120077,502379
8610000US71107,"ZIP 71107 (Shreveport, LA)",623,8805,84836,354781
8610000US71108,"ZIP 71108 (Shreveport, LA)",263,3304,25537,101060
8610000US71109,"ZIP 71109 (Shreveport, LA)",305,5006,47349,184871
8610000US71110,"ZIP 71110 (Barksdale AFB, LA)",47,396,4308,16641
8610000US71111,"ZIP 71111 (Bossier City, LA)",1360,25213,195502,794295
8610000US71112,"ZIP 71112 (Bossier City, LA)",450,5464,36757,151010
8610000US71113,"ZIP 71113 (Bossier City, LA)",5,130,384,1597
8610000US71115,"ZIP 71115 (Shreveport, LA)",263,4922,62451,280900
8610000US71118,"ZIP 71118 (Shreveport, LA)",443,5206,43774,185057
8610000US71119,"ZIP 71119 (Shreveport, LA)",122,1467,11987,50388
8610000US71120,"ZIP 71120 (Shreveport, LA)",1,a,D,D
8610000US71129,"ZIP 71129 (Shreveport, LA)",335,8349,79439,347881
8610000US71130,"ZIP 71130 (Shreveport, LA)",7,g,D,D
8610000US71133,"ZIP 71133 (Shreveport, LA)",17,459,9514,35228
8610000US71134,"ZIP 71134 (Shreveport, LA)",10,96,910,2757
8610000US71135,"ZIP 71135 (Shreveport, LA)",20,285,3310,16850
8610000US71136,"ZIP 71136 (Shreveport, LA)",14,106,1542,5575
8610000US71137,"ZIP 71137 (Shreveport, LA)",18,191,1759,8245
8610000US71138,"ZIP 71138 (Shreveport, LA)",3,c,D,D
8610000US71148,"ZIP 71148 (Shreveport, LA)",10,111,961,3651
8610000US71149,"ZIP 71149 (Shreveport, LA)",10,169,1024,3302
8610000US71150,"ZIP 71150 (Shreveport, LA)",1,a,D,D
8610000US71151,"ZIP 71151 (Shreveport, LA)",1,a,D,D
8610000US71161,"ZIP 71161 (Shreveport, LA)",7,74,1354,6780
8610000US71162,"ZIP 71162 (Shreveport, LA)",2,b,D,D
8610000US71163,"ZIP 71163 (Shreveport, LA)",3,b,D,D
8610000US71164,"ZIP 71164 (Shreveport, LA)",1,a,D,D
8610000US71165,"ZIP 71165 (Shreveport, LA)",8,c,D,D
8610000US71166,"ZIP 71166 (Shreveport, LA)",4,7,144,695
8610000US71171,"ZIP 71171 (Bossier City, LA)",25,477,4359,16247
8610000US71172,"ZIP 71172 (Bossier City, LA)",4,11,94,372
8610000US71201,"ZIP 71201 (Monroe, LA)",1562,21996,193698,845055
8610000US71202,"ZIP 71202 (Monroe, LA)",253,5062,42731,162870
8610000US71203,"ZIP 71203 (Monroe, LA)",692,12686,132370,485362
8610000US71207,"ZIP 71207 (Monroe, LA)",19,379,2470,11090
8610000US71209,"ZIP 71209 (Monroe, LA)",9,85,223,740
8610000US71210,"ZIP 71210 (Monroe, LA)",17,197,1735,6509
8610000US71211,"ZIP 71211 (Monroe, LA)",29,539,5956,25995
8610000US71212,"ZIP 71212 (Monroe, LA)",1,b,D,D
8610000US71218,"ZIP 71218 (Archibald, LA)",3,4,24,101
8610000US71219,"ZIP 71219 (Baskin, LA)",13,40,349,1400
8610000US71220,"ZIP 71220 (Bastrop, LA)",347,4846,29819,124758
8610000US71221,"ZIP 71221 (Bastrop, LA)",14,150,920,3975
8610000US71222,"ZIP 71222 (Bernice, LA)",41,351,2220,9759
8610000US71223,"ZIP 71223 (Bonita, LA)",8,11,57,256
8610000US71225,"ZIP 71225 (Calhoun, LA)",102,628,3230,14665
8610000US71226,"ZIP 71226 (Chatham, LA)",20,265,2155,11420
8610000US71227,"ZIP 71227 (Choudrant, LA)",55,462,3520,15971
8610000US71229,"ZIP 71229 (Collinston, LA)",13,44,385,1567
8610000US71230,"ZIP 71230 (Crowville, LA)",11,77,466,2104
8610000US71232,"ZIP 71232 (Delhi, LA)",155,2757,21705,87433
