GEO.id,Total_Households,Total_Families,Families_w_Children
8600000US03814,1014,642,305
8600000US03816,525,431,146
8600000US03817,339,142,0
8600000US03818,1615,1090,462
8600000US03819,1548,1199,646
8600000US03820,12681,7414,3221
8600000US03823,613,482,252
8600000US03824,3116,1841,826
8600000US03825,3336,2363,962
8600000US03826,1047,650,271
8600000US03827,1194,958,430
8600000US03830,745,596,235
8600000US03832,164,100,26
8600000US03833,8490,5549,2605
8600000US03835,2624,1860,746
8600000US03836,566,404,107
8600000US03837,606,497,153
8600000US03838,534,259,32
8600000US03839,1523,1066,522
8600000US03840,1447,1151,546
8600000US03841,2503,1834,687
8600000US03842,6767,4426,1351
8600000US03844,930,654,296
8600000US03845,565,273,174
8600000US03846,391,277,78
8600000US03847,154,123,0
8600000US03848,2502,1831,625
8600000US03849,593,380,137
8600000US03850,157,105,13
8600000US03851,1469,1135,431
8600000US03852,207,180,82
8600000US03853,288,220,73
8600000US03854,468,333,62
8600000US03855,970,768,272
8600000US03856,562,469,251
8600000US03857,3854,2011,775
8600000US03858,1792,1281,673
8600000US03860,1854,1095,586
8600000US03861,1776,1185,493
8600000US03862,1729,1360,471
8600000US03864,640,390,114
8600000US03865,2838,2254,897
8600000US03867,9096,5310,2164
8600000US03868,2161,1380,470
8600000US03869,986,698,333
8600000US03870,2398,1493,415
8600000US03871,17,17,0
8600000US03872,1636,1184,247
8600000US03873,2171,1674,780
8600000US03874,3858,2369,762
8600000US03875,489,395,107
8600000US03878,4613,3234,1559
8600000US03882,593,385,120
8600000US03883,62,62,0
8600000US03884,1409,1147,410
8600000US03885,2776,2127,827
8600000US03886,1072,691,83
8600000US03887,743,504,187
8600000US03890,143,56,0
8600000US03894,2744,1840,513
8600000US03901,2775,2074,942
8600000US03902,1094,570,165
8600000US03903,2459,1693,647
8600000US03904,3631,2150,696
8600000US03905,855,508,39
8600000US03906,1799,1322,444
8600000US03907,677,323,46
8600000US03908,2702,1933,951
8600000US03909,4332,2961,987
8600000US03910,165,111,45
8600000US03911,78,24,0
8600000US04001,947,716,220
8600000US04002,2979,1937,667
8600000US04003,201,134,0
8600000US04005,9147,5310,2250
8600000US04006,81,15,0
8600000US04008,1293,820,278
8600000US04009,2030,1390,586
8600000US04010,502,343,133
8600000US04011,8328,4816,1775
8600000US04015,1509,1034,503
8600000US04017,239,143,28
8600000US04019,0,0,0
8600000US04020,571,381,180
8600000US04021,2137,1764,884
8600000US04022,423,328,131
8600000US04024,225,173,83
8600000US04027,2277,1714,820
8600000US04029,749,476,152
8600000US04030,1052,846,266
8600000US04032,3199,2311,1058
8600000US04037,1422,903,281
8600000US04038,5889,4196,1803
8600000US04039,2885,2009,989
8600000US04040,1361,902,304
8600000US04041,616,417,152
8600000US04042,1743,1209,461
8600000US04043,4738,3148,1055
8600000US04046,3197,2002,681
8600000US04047,678,443,147
8600000US04048,1091,840,361
8600000US04049,1351,1040,377
8600000US04050,130,65,12
8600000US04051,415,296,92
8600000US04055,1647,1052,479
8600000US04056,115,90,27
8600000US04057,0,0,0
8600000US04061,935,682,353
8600000US04062,6450,4570,1942
8600000US04063,280,77,0
8600000US04064,3985,2248,642
8600000US04066,254,218,13
8600000US04068,572,416,147
8600000US04069,595,451,187
8600000US04071,2087,1416,443
8600000US04072,7847,4856,2089
8600000US04073,6658,4059,1876
8600000US04074,7403,5093,2322
8600000US04076,1048,754,284
8600000US04079,1583,1096,279
8600000US04083,1803,1189,485
8600000US04084,2989,2292,785
8600000US04085,675,578,225
8600000US04086,3778,2345,743
8600000US04087,769,552,346
8600000US04088,624,404,118
8600000US04090,4513,2809,877
8600000US04091,318,247,87
8600000US04092,7851,4393,1964
8600000US04093,3190,2202,851
8600000US04095,565,406,91
8600000US04096,3462,2353,990
8600000US04097,1361,1068,521
8600000US04101,8756,2725,1049
8600000US04102,7757,3657,1700
8600000US04103,13147,7107,2888
8600000US04105,4596,3134,1502
8600000US04106,10655,6237,2859
8600000US04107,3722,2798,1161
8600000US04108,412,263,79
8600000US04109,47,42,21
8600000US04110,582,410,156
8600000US04210,9742,5683,2663
8600000US04216,167,123,11
8600000US04217,1171,845,238
8600000US04219,619,470,124
8600000US04220,1179,739,274
8600000US04221,381,250,86
8600000US04222,1585,1153,428
8600000US04224,1056,714,261
8600000US04226,80,57,20
8600000US04227,34,13,8
8600000US04228,20,20,20
8600000US04231,123,80,27
8600000US04234,55,15,15
8600000US04236,1702,1222,524
8600000US04237,80,48,8
8600000US04238,473,340,131
8600000US04239,1790,1372,471
8600000US04240,15784,9002,4089
8600000US04250,1727,1047,515
8600000US04252,1806,1216,554
8600000US04253,848,599,199
8600000US04254,1312,746,365
8600000US04255,269,175,62
8600000US04256,1145,853,407
8600000US04257,1026,617,198
8600000US04258,930,763,316
8600000US04259,1279,990,321
8600000US04260,2074,1523,686
8600000US04261,179,101,32
8600000US04263,828,538,197
8600000US04265,436,301,139
8600000US04267,30,25,8
8600000US04268,1773,1180,424
8600000US04270,2321,1642,479
8600000US04271,0,0,0
8600000US04274,2204,1470,655
8600000US04275,175,114,20
8600000US04276,2406,1347,439
8600000US04280,2769,1930,883
8600000US04281,2032,1125,437
8600000US04282,2234,1549,548
8600000US04284,493,300,92
8600000US04285,185,145,25
8600000US04286,61,61,11
8600000US04287,1399,914,275
8600000US04289,657,439,171
8600000US04290,544,360,101
8600000US04292,404,269,114
8600000US04294,1535,1094,398
8600000US04330,11185,6235,2530
8600000US04342,782,555,222
8600000US04343,29,15,0
8600000US04344,1423,777,333
8600000US04345,4784,3165,1176
8600000US04346,796,473,201
8600000US04347,1211,578,185
8600000US04348,1211,873,260
8600000US04349,453,357,95
8600000US04350,1520,1057,378
8600000US04351,1082,758,299
8600000US04352,689,456,199
8600000US04353,930,655,273
8600000US04354,629,465,184
8600000US04355,1096,799,268
8600000US04357,1477,981,309
8600000US04358,1731,1155,472
8600000US04359,197,189,66
8600000US04360,243,159,39
8600000US04363,1071,704,255
8600000US04364,2407,1682,674
8600000US04401,18736,10261,4545
8600000US04406,310,218,71
8600000US04408,67,51,22
8600000US04410,449,319,121
8600000US04411,668,409,116
8600000US04412,3920,2443,989
8600000US04413,91,65,8
8600000US04414,493,253,73
8600000US04415,106,69,24
8600000US04416,2461,1439,568
8600000US04417,124,89,22
8600000US04418,652,431,147
8600000US04419,1048,713,288
8600000US04421,354,180,52
8600000US04422,414,325,150
8600000US04424,304,193,33
8600000US04426,1997,1249,334
8600000US04427,1114,757,302
8600000US04428,1313,863,335
8600000US04429,1808,1440,443
8600000US04430,845,547,204
8600000US04431,38,0,0
8600000US04434,494,373,165
8600000US04435,424,268,76
8600000US04438,481,311,130
8600000US04441,889,623,225
8600000US04442,22,22,0
8600000US04443,1048,718,254
8600000US04444,3369,2483,969
8600000US04448,576,411,132
8600000US04449,607,442,167
8600000US04450,532,281,117
8600000US04451,109,50,3
8600000US04453,295,183,63
8600000US04454,14,10,6
8600000US04455,355,282,110
8600000US04456,1127,819,304
8600000US04457,2368,1633,587
8600000US04459,396,248,71
8600000US04460,538,366,123
8600000US04461,1290,886,311
8600000US04462,2155,1318,467
8600000US04463,1286,747,356
8600000US04464,285,188,36
8600000US04468,3973,2281,887
8600000US04469,0,0,0
8600000US04471,290,166,56
8600000US04472,937,588,173
8600000US04473,2908,1224,413
8600000US04474,1627,1075,392
8600000US04475,197,138,52
8600000US04476,607,373,93
8600000US04478,162,128,5
8600000US04479,585,392,107
8600000US04481,210,144,41
8600000US04485,108,80,15
8600000US04487,380,266,72
8600000US04488,471,308,132
8600000US04489,116,116,53
8600000US04490,108,77,23
8600000US04491,56,36,10
8600000US04492,81,59,18
8600000US04493,792,568,204
8600000US04495,237,165,64
8600000US04496,1660,1074,453
8600000US04497,175,124,38
8600000US04530,4888,2887,1251
8600000US04535,266,185,65
8600000US04537,881,510,194
8600000US04538,939,448,98
8600000US04539,504,408,87
8600000US04541,51,40,13
8600000US04543,924,465,199
8600000US04544,354,251,21
8600000US04547,453,323,88
8600000US04548,464,323,89
8600000US04551,375,270,89
8600000US04553,804,456,204
8600000US04554,469,265,51
8600000US04555,698,456,165
8600000US04556,484,358,106
8600000US04558,150,87,0
8600000US04562,896,612,125
8600000US04563,595,400,160
8600000US04564,162,85,4
8600000US04568,245,167,45
8600000US04570,0,0,0
8600000US04571,172,121,46
8600000US04572,2035,1351,446
8600000US04573,222,152,43
8600000US04574,596,401,114
8600000US04575,31,23,0
8600000US04576,342,172,26
8600000US04578,1826,1054,364
8600000US04579,1193,844,310
8600000US04605,5915,3517,1382
8600000US04606,502,342,131
8600000US04607,506,388,165
8600000US04609,2410,1170,564
8600000US04611,201,107,45
8600000US04612,234,132,20
8600000US04613,69,50,4
8600000US04614,1120,683,233
8600000US04616,354,232,36
8600000US04617,339,253,76
8600000US04619,1394,805,366
8600000US04622,645,407,139
8600000US04623,464,320,128
8600000US04624,66,21,0
8600000US04625,32,12,1
8600000US04626,191,138,73
8600000US04627,725,463,176
8600000US04628,300,186,57
8600000US04629,105,23,23
8600000US04630,570,389,164
8600000US04631,725,346,81
8600000US04634,837,495,196
8600000US04635,14,5,5
8600000US04637,70,37,7
8600000US04640,1053,687,281
8600000US04642,45,30,3
8600000US04643,448,296,86
8600000US04644,0,0,0
8600000US04645,29,18,12
8600000US04646,33,28,12
8600000US04648,220,140,45
8600000US04649,583,356,134
8600000US04650,62,48,4
8600000US04652,853,533,163
8600000US04653,244,128,44
8600000US04654,1362,817,395
8600000US04655,430,300,85
8600000US04657,152,93,8
8600000US04658,652,362,126
8600000US04660,593,436,82
8600000US04662,295,173,61
8600000US04664,498,278,109
8600000US04666,513,313,116
8600000US04667,674,431,222
8600000US04668,706,489,224
8600000US04669,90,69,11
8600000US04671,237,147,24
8600000US04673,62,42,22
8600000US04674,258,166,98
8600000US04675,181,129,27
8600000US04676,472,294,117
8600000US04677,121,83,18
8600000US04679,880,477,167
8600000US04680,491,288,137
8600000US04681,551,383,135
8600000US04683,46,20,6
8600000US04684,702,420,137
8600000US04685,167,115,49
8600000US04686,51,30,0
8600000US04691,153,110,35
8600000US04693,223,129,36
8600000US04694,978,644,183
8600000US04730,4163,2758,949
8600000US04732,789,523,194
8600000US04733,122,94,8
8600000US04734,354,235,111
8600000US04735,249,141,48
8600000US04736,4222,2510,985
8600000US04739,407,239,56
8600000US04740,500,340,144
8600000US04741,0,0,0
8600000US04742,1504,864,390
8600000US04743,1994,1304,447
8600000US04745,389,280,74
8600000US04746,236,142,34
8600000US04747,597,433,124
8600000US04750,853,533,226
8600000US04756,1608,941,308
8600000US04757,1170,854,319
8600000US04758,635,425,149
8600000US04760,327,197,66
8600000US04761,226,144,32
8600000US04762,271,204,63
8600000US04763,267,184,58
8600000US04764,27,17,0
8600000US04765,569,324,81
8600000US04766,159,111,44
8600000US04768,207,136,25
8600000US04769,4086,2346,935
8600000US04772,347,200,51
8600000US04773,331,273,35
8600000US04774,326,170,38
8600000US04776,391,283,74
8600000US04777,175,117,43
8600000US04779,128,94,6
8600000US04780,297,210,83
8600000US04781,232,150,47
8600000US04783,214,160,24
8600000US04785,1096,665,248
8600000US04786,793,534,214
8600000US04787,220,173,33
8600000US04841,3554,1700,581
8600000US04843,2366,1377,378
8600000US04847,610,441,163
8600000US04848,382,231,75
8600000US04849,1731,1153,350
8600000US04851,29,9,1
8600000US04852,19,11,7
8600000US04853,206,126,31
8600000US04854,719,488,138
8600000US04855,142,87,21
8600000US04856,1313,965,391
8600000US04858,560,379,119
8600000US04859,293,186,40
8600000US04860,695,530,161
8600000US04861,1176,673,292
8600000US04862,1475,1064,324
8600000US04863,534,314,112
8600000US04864,1654,1171,368
8600000US04901,11195,6244,2544
8600000US04910,761,484,195
8600000US04911,880,549,206
8600000US04912,401,287,134
8600000US04915,3703,2277,858
8600000US04917,1106,887,336
8600000US04918,160,46,0
8600000US04920,761,445,114
8600000US04921,626,398,194
8600000US04922,520,353,136
8600000US04923,227,138,23
8600000US04924,920,662,277
8600000US04925,70,28,2
8600000US04926,18,18,0
8600000US04927,1354,1051,364
8600000US04928,863,579,185
8600000US04929,350,210,83
8600000US04930,1905,1211,265
8600000US04932,536,374,108
8600000US04933,17,17,17
8600000US04936,77,45,8
8600000US04937,2697,1820,717
8600000US04938,3665,2057,692
8600000US04939,486,343,146
8600000US04940,0,0,0
8600000US04941,613,395,146
8600000US04942,563,341,95
8600000US04943,694,463,172
8600000US04944,66,0,0
8600000US04945,452,240,107
8600000US04947,711,450,114
8600000US04949,373,243,98
8600000US04950,1954,1291,508
8600000US04951,435,274,87
8600000US04952,778,525,223
8600000US04953,1384,862,292
8600000US04955,518,365,156
8600000US04956,277,198,52
8600000US04957,1810,1244,391
8600000US04958,853,520,178
8600000US04961,481,254,82
8600000US04962,53,40,40
8600000US04963,3057,2182,797
8600000US04964,91,54,0
8600000US04965,877,599,181
8600000US04966,734,455,148
8600000US04967,1511,1114,533
8600000US04969,537,378,147
8600000US04970,717,466,118
8600000US04971,822,571,267
8600000US04973,714,473,226
8600000US04974,1381,773,246
8600000US04975,44,44,0
8600000US04976,4332,2547,1040
8600000US04978,321,207,74
8600000US04979,453,278,72
8600000US04981,1020,691,201
8600000US04982,174,113,26
8600000US04983,633,421,173
8600000US04984,292,167,67
8600000US04985,34,25,3
8600000US04986,648,462,165
8600000US04987,379,240,62
8600000US04988,827,465,183
8600000US04989,1619,1106,504
8600000US04992,138,36,36
8600000US05001,4094,2464,937
8600000US05031,76,55,10
8600000US05032,1051,654,226
8600000US05033,1194,757,329
8600000US05034,126,98,12
8600000US05035,283,209,53
8600000US05036,436,297,91
8600000US05037,207,154,37
8600000US05038,558,377,128
8600000US05039,454,299,90
8600000US05040,181,126,63
8600000US05041,153,76,62
8600000US05042,189,141,53
8600000US05043,317,229,89
8600000US05045,912,532,228
8600000US05046,441,303,120
8600000US05048,1116,766,371
8600000US05050,49,14,14
8600000US05051,718,436,185
8600000US05052,105,70,0
8600000US05053,176,111,34
8600000US05055,1330,801,431
8600000US05056,190,94,23
8600000US05058,106,69,40
8600000US05059,312,202,83
8600000US05060,1927,1285,471
8600000US05061,524,276,85
8600000US05062,299,207,95
8600000US05065,448,292,105
8600000US05067,113,77,20
8600000US05068,1434,633,215
8600000US05069,238,173,62
8600000US05070,199,149,40
8600000US05071,96,46,8
8600000US05072,232,179,81
8600000US05075,507,363,164
8600000US05076,160,96,42
8600000US05077,512,332,107
8600000US05079,292,155,75
8600000US05081,252,125,60
8600000US05083,103,55,40
8600000US05084,106,69,7
8600000US05086,315,248,81
8600000US05089,2201,1278,419
8600000US05091,1590,996,250
8600000US05101,1937,1065,445
8600000US05141,71,25,2
8600000US05142,300,186,48
8600000US05143,1943,1194,471
8600000US05146,328,207,79
8600000US05148,469,285,107
8600000US05149,1008,591,198
8600000US05150,522,228,102
8600000US05151,616,441,85
8600000US05152,183,122,36
8600000US05153,352,216,61
8600000US05154,240,132,63
8600000US05155,362,236,65
8600000US05156,3583,2497,999
8600000US05158,438,318,116
8600000US05161,252,173,32
8600000US05201,6033,3648,1519
8600000US05250,1594,1131,428
8600000US05251,691,436,133
8600000US05252,126,75,17
8600000US05253,315,231,108
8600000US05254,114,57,35
8600000US05255,1849,1207,542
8600000US05257,910,515,194
8600000US05260,149,75,23
8600000US05261,1152,902,300
8600000US05262,1124,798,261
8600000US05301,7362,4153,1793
8600000US05340,300,148,44
8600000US05341,216,134,48
8600000US05342,278,174,58
8600000US05343,362,238,99
8600000US05345,1044,644,239
8600000US05346,1959,1241,323
8600000US05350,375,194,63
8600000US05352,378,279,97
8600000US05353,405,252,91
8600000US05354,818,528,209
8600000US05355,299,166,56
8600000US05356,447,249,124
8600000US05358,93,60,31
8600000US05359,232,143,35
8600000US05360,105,79,34
8600000US05361,376,265,101
8600000US05362,45,36,21
8600000US05363,983,598,216
8600000US05401,12242,3989,1790
8600000US05403,8166,4446,1815
8600000US05404,3046,1282,551
8600000US05405,0,0,0
8600000US05408,4034,2559,1163
8600000US05439,51,0,0
8600000US05440,713,525,214
8600000US05441,376,292,154
8600000US05442,140,96,35
8600000US05443,2683,1922,755
8600000US05444,656,467,151
8600000US05445,1469,1173,411
8600000US05446,6481,4326,1894
8600000US05447,32,13,11
8600000US05448,376,264,92
8600000US05450,1956,1352,571
8600000US05452,8415,5576,2708
8600000US05454,1814,1264,522
8600000US05455,380,271,136
8600000US05456,536,392,163
8600000US05457,603,418,163
8600000US05458,915,639,246
8600000US05459,862,638,229
8600000US05461,1805,1326,541
8600000US05462,758,517,210
8600000US05463,218,144,60
8600000US05464,1306,859,364
8600000US05465,2049,1594,729
8600000US05468,5005,3566,1583
8600000US05471,357,242,90
8600000US05472,648,456,150
8600000US05473,577,409,167
8600000US05474,414,264,90
8600000US05476,1210,877,340
8600000US05477,1738,1172,573
8600000US05478,5777,3733,1721
8600000US05481,0,0,0
8600000US05482,3001,1952,862
8600000US05483,554,420,224
8600000US05485,21,16,0
8600000US05486,705,498,137
8600000US05487,533,414,232
8600000US05488,3027,2064,833
8600000US05489,1229,931,356
8600000US05491,2477,1643,670
8600000US05492,273,221,85
8600000US05494,643,516,201
8600000US05495,4095,2695,1203
8600000US05602,5207,3035,1269
8600000US05640,87,58,4
8600000US05641,7202,4302,1972
8600000US05647,444,284,93
8600000US05648,157,103,50
8600000US05649,239,206,105
8600000US05650,507,324,110
8600000US05651,688,457,168
8600000US05652,329,245,126
8600000US05653,180,124,63
8600000US05654,307,174,77
8600000US05655,1243,719,307
8600000US05656,1166,712,344
8600000US05657,35,29,0
8600000US05658,559,347,110
8600000US05660,729,475,208
8600000US05661,2454,1495,629
8600000US05663,2149,1419,485
8600000US05664,29,29,29
8600000US05667,815,544,263
8600000US05669,281,191,63
8600000US05672,1989,907,467
8600000US05673,1107,701,285
8600000US05674,757,437,173
8600000US05675,436,358,75
8600000US05676,2164,1375,489
8600000US05677,971,657,260
8600000US05678,54,28,21
8600000US05679,1344,969,391
8600000US05680,859,589,266
8600000US05681,166,86,47
8600000US05682,465,322,126
8600000US05701,8956,4913,1937
8600000US05730,127,93,8
8600000US05732,369,204,88
8600000US05733,2487,1605,578
8600000US05734,534,383,146
8600000US05735,1288,865,247
8600000US05736,338,185,75
8600000US05737,327,195,67
8600000US05738,424,302,66
8600000US05739,585,424,157
8600000US05740,0,0,0
8600000US05742,232,154,58
8600000US05743,1762,1142,445
8600000US05744,215,143,24
